"","movie_name","title","reviewer","review","date","ratings"
"2160","the wizard of oz","a true cinematic milestone","robb","people talk about the wizard of oz as a backdrop to their lives and how true that is i just saw it again dvd for the first time ingosh years there was a little art house in lansing michigan usa that ran it back then on the popular premise that theres nothing like twoo on the big screen thats the last time id seen it til todayi guess the part that gets me about the movie is how the writers made it pretty plain that the scarecrow tin man and cowardly lion really already had what they thought they were missing that their respective problems were in misapprehending their own complete natures thats a powerful statement for many of us i found myself most touched in scenes where the scarecrow was showing wisdom the tin man feeling deeply when i think of dorothy in that awful place and the lionwell maybe accomplishing this effect was harder in his casewhat is true courageanyway if youre reading this here you must be a movie weenie and youve no doubt already seen the movie so im not going to recite the usual go see this movie mantrai was just very touching to see this movie again at this phase in my lifei will mention a few more things about how i now see this movie as a growed up im almost  its interesting how you can see the production values of the time the lot sets and special effects and so forth this movie is a powerful example of how a good story overcomes limited means in other areaspeople who look back with disdain on the lowtech chintz of old movies can see in twoo the magic ingredient narrative solidity and im not a pollyanna about this im sure the underlying reality behind its making is rife with horror stories of expert disagreement rewrites discarding jerryrigging and the rest of it but in the end something like narrative love won out and thats the important thingoh and having harold arlen write the music was good luck indeed and orchestrations which cleverly appropriated very tasty new ideas in composition polymodalism nonstandard phrasings etc didnt hurt eithergeez this movie is such a little universeid better stop here",2006-05-07,NA
"2161","the wizard of oz","perhaps the most well known and watched film in history","alsexgal","this film predates my birth by  years so ive seen it as a child when it was an annual event on network tv stretched out to hours in length believably due to commercials and maybe not so believably today due to the network hosting and talking about the film a little during breakstoday at age  when it shows up on turner classic movies even though i have in my possession the deluxe wizard of oz dvd set and museum in a box ill still stop and watch it from whatever point i catch it to the end having the advantage of having seen it at all ages i can truly say that it has enough fantasy and whimsy and spectacle to keep the interest of children without being inane so that adults cannot appreciate it too i think in all of filmdom only walt disney in walts time with his animated features and pixar in modern times have been able to strike that balance even star wars has lost a step or two in the  years since its releasewizard of oz has the universal themes of the value of friendship and family of how many of us have strengths and virtues inside of us well never believe we have until tested and how many powerful people are literally all hot air pay no attention to that man behind the curtain is practically a slogan of american politics as i am writing this in the year  then there is beautiful judy garland when her exterior still matched her voice before the studio system chewed her up and literally spit her out she was never more lovely than she is right here youd never believe billie burke as the good witch glenda is  years old youd never believe that margaret hamilton as the bad witch is only  i remember seeing her on a daytime commercial in the s as a child and thinking isnt she dead yet there is maybe one aspect of this film that is uniquely prewwii the theme of the film  never look for anything if you cant find it in your own backyard is a motto for the isolationist years between the wars that would be left behind in only a couple of years when it became apparent that the us would have to confront the evil expansionist powers growing on both sides of the globe it is perhaps a unique snapshot in time in that regard only it also shows the best the studio system could produce in that fabled year of  when it was at the height of its powerforgive me for yammering on about a film that has been reviewed hundreds of times but this one will always have a special place in my heart and my memory",2013-05-04,NA
"2162","the wizard of oz","still has its magic","snow leopard","judy garlands portrayal of dorothy dorothys oddball oz friends somewhere over the rainbow and the rest of this fine production of the wizard of oz have lost little of their magic over the years while it has become oddly fashionable in recent years to deride this kind of classic innocent fantasy the movie itself has aged very well and it is likely to retain an appreciative audience for some time to cometheres no doubt that part of the appeal of the story and the characters comes from them being such old friends to so many cinema fans but there are also good reasons why they have endured for so long and have been able to hold up even after becoming so familiar although dorothy is not a particularly complex character she represents an innocent but deep yearning that is easy to identify with likewise the oz characters are bizarre enough to remain interesting but there is a core of substance that again is easy to believe in who does not feel that he or she could use at least one of the things that dorothys friends wantthe adaptation from the original story is done quite well making fine choices for the characters and episodes that would work on film the settings and visual effects may not impress the devotees of todays computer imagery but in their time they certainly demonstrated a great deal of skill and planning and even now in their own way they are more believable than are most of the computer tricks that have become so overusedthe popular story has also been used for a number of more recent adaptations and some of them have had some good points of their own but this wizard remains by far the most wonderful of the versions of the classic tale",2004-09-27,NA
"2163","the wizard of oz","timeless classic still entertaining the masses as each new generation comes in","hitchcockthelegend","dorothy is a young girl living on a kansas farm during a tornado she along with her dog toto is swept up and plonked down in a magical and mysterious land known as oz desperate to get back home and under threat from a wicked witch she is advised to seek out a great wizard who should be able to help her get back home as she sets off and on her way she meets and befriends a wonderful array of characters whom also have something to ask of the fabled wizard its a journey that will prove to be both magical and fraught with dangerthe wizard of oz is a film that has been pored over and dissected from almost everyone involved in the wonderful world of film one thing that strikes me every time i view it is that there not only is no place like home there is also no film like the wizard of oz and really when all is said and done there is unlikely to be another film of its ilk to ever grace the silver screen upon multiple viewings only the most biased of film fan could say that it is a technically perfect picture it clearly isnt for at times its a wee bit creaky and when scrutinised some of the performances in the piece are far from being of an excellent standard crucially though any misgivings are quickly erased due to the utter wonder of it all you see this is because the film has a beguiling ability to transport everybody who is watching it and slot them into oz alongside dorothythe wizard of oz appeals and caters to every demographic and pretty much any age group we have adventure the meeting of new friends fears and trepidations booming colour songs to singalong with and of course the total crux point of homely values the wizard of oz stands up well  years later because it taps into all the emotions available to the human being be it a young child spellbound on a first viewing or an octogenarian couple of grandparents wistfully humming along to the tunes its a film that shouldnt be dissected looking for faults and hidden meanings its a film that should be loved and praised for the ode to fantastical whimsy that it so obviously isthe film of course will forever be associated with its darling star judy garland viewing now and knowing what a sad life she would eventually lead the wizard of oz is a fitting picture on which to remember what a magical and wonderful performer she was myself as a lump of waning middle aged machismo has no shame in saying that as judy sings somewhere over the rainbow i melt and feel as though im being sent spinning into another world thats the power of the piece because as a sepia kansas becomes the glorious colour of oz nothing else in my world matters im in hook line and sinkerthere are many interesting back stories to the picture with books galore available to anyone interested some notes that might interest you being the original castings to be wc fields shirley temple and deanna durbin munchkins running riot drunken cast members sadness and suicides and grizzled old pros fighting hard not to let garland steal the picture well it makes for a great read for sure but what remains to this day is one of the most beloved pictures to have ever been made for once in the pantheon of great cinema we have a film that is termed a classic that actually deserves to have that tagone of the great things about the advent of technology is that it can benefit old classic movies to make them better for now we can view remastered editions of the wizard of oz and appreciate even more what a great job the makers did keep your eyes on dorothys ruby slippers during the film and see how they are the sparkling important character that they should be or take in the brilliant work of the make up crew the tiniest of rivets on the tin man a testament to the brilliant work that goes into bringing magic to our lives get the newest copy you can and then also see it on the biggest screen available to you because the wizard of oz is a  movie and then some",2008-12-26,NA
"2164","the wizard of oz","flawless","utgard","the most difficult thing about reviewing the wizard of oz is finding something to say about it that doesnt begin with the best its hard to argue that this isnt a strong contender for the greatest movie of all time navelgazing dramas about the human condition are fine and i know most critics lists would give preference to those sorts of films but this movie has a little bit of everything and is easily among the most perfect films ever made it doesnt matter if youre a kid or a grownup the wizard of oz is a timeless classic that has appeal for every openhearted person out there its full of iconic lines songs characters and moments its had a cultural impact few films do so many things from the film have made their way into our everyday lives and language if i had to single out one thing about it i love more than the memorable characters played by an ideal cast exuberant arlen  harburg songs delightful story and beautiful sets costumes and matte painting backdrops it would be the vibrant and rich technicolor its such a gorgeous looking movie funny sentimental sincere  its a masterpiece that ive been in love with since i was a little kid ive never grown tired of it and i hope i never do",2014-11-29,NA
"2165","the wizard of oz","my childhood favourite","thelittlesongbird","i am  and i still love this movie i grew up watching this chitty chitty bang bang and meet me in saint louis and i never tire of them judy garland is wonderful as dorothy bringing a sense of vulnerability and sadness to the role making over the rainbow more poignant than it already was ray bolger jack haley and bert lahr are really entertaining as her three friends billie burke as glinda and the munchkins were great fun too the wicked witch of the west scared the life out of me here and still does and even frank morgan does  roles to great comical effect the songs are just fabulous and so is the cinematography and the stunning scenery true the film isnt completely faithful to the book but why does it have to be if i had one minor drawback it would be the singing voice of the lion but apart from that this movie is a mustsee  bethany cox",2009-02-12,NA
"2166","the wizard of oz","finding her way back home  to our hearts","nycritic","i was born the same year the movie came out but only caught up with it the other night mainly because musicals are not my usual movie fare so whats left to say after  reviews i was most impressed by the art and set direction too bad they didnt win oscars the sets were so imaginative and well done from poppy fields to enchanted woods to yellow brick road for once mgms habit of overproducing whats on screen really paid off with an appropriately lavish scale the effects are simply breathtaking but i can also detect the nightmarish visuals that go beyond the demonic witch of the west so i can see why kids would be both mesmerized and unsettled by the fantastic adventuresi also have to say that garland was wonderful as dorothy though ive never been a particular fan plus her captivating rendition of rainbow deserves to top the alltime movie charts all in all im sorry it took me so long to catch up its really hard to believe that so many cooks writers  directors didnt spoil the outcome somehow the sumptuous production with its sturdy moral all came together and remains aptly a movie for the ages",2005-11-13,NA
"2167","the wizard of oz","a latecomer","dougdoepke","i have a theory that this movie has probably been seen by more people than any other movie the fact that it comes to us as children is probably the reason why other films like gone with the wind citizen kane the godfather star wars have been seen by a lot of people but in each case i can imagine people that might not have seen them in the case of the wizard of oz its hard to imagine anyone who might not have seen it at some point in their lives almost everyone you talk to has a memory of their first experience the reason this movie remains the most beloved of hollywood films even after six decades is because the wizard of oz is unique among motion pictures in that it mirrors our longings and imaginations as children the movie in front of and behind the scenes has become movie folklore we love the legends about the rotating directors from george cukor to king vidor to victor fleming we know the legend of buddy ebsen who had to drop out due to an allergic reaction to the tin man makeup and margaret hamilton whose dress caught fire and nearly had her face burned off because of the copperbased makeup we love stories about the problems on the set between personal feuds sweltering costumes partying munchkins and the costume designer who had to keep up with judy garlands developing bust line theres even a spurious legend of a ghost on the set all of these elements make the wizard of oz a much bigger legend than it already it but thats okay because this is the one movie that deserves to be overhyped it occupies such a large part of our memories that we want to make it more than it is to just have one more reason to make it more than a movie we want it to be a life experiencethat experience is brought to us because we are intimately familiar with its story elements the dreams that dorothy sings about and the adventure that follows seem to mirror our yearnings as children she imagines a bigger place where her problems dont linger and she is free to explore them she imagines a place where there isnt any trouble and people actually listen to what she has to say she sees the rainbow as her golden gate to a better place because in her drab kansas world the rainbow is the only source of color that she knows she dreams of a bigger place and imagines a world where troubles melt like lemondrops we can relate how many of us as kids sat in our room or in our yards and played imagining a place to go and characters to interact with a colorful world bigger than our small confined worlds oz is meant to represent the colorful palette of our imagination but for dorothy it is also a place where she does some growing up the three friends that she meets along the way the scarecrow the tin man and the lion are emblematic of the lessons of bravery love and devotion and the ability to think for ourselves the wicked witch of the west certainly represents the real dangers along the way for dorothy there is a matronly figure glinda the good witch who intends for dorothy to discover for herself how to solve her problems she knows that dorothy must grow up along the way in a way she seems to represent the parent that dorothy doesnt have back in kansas her aunt and uncle love her but this was a movie made during the depression and we imagine the climate that they live in where work means keeping the farm no work  no farm  no homefor  dorothy was the perfect character for young girls she echoes many of the small town country girls who in the midst of the depression packed their suitcases and ran to hollywood seeking fame and fortune in the movies for them this film is a cautionary tale that theyd be better off if they just stayed home judy garland was perfect in the role  at the time but with wideeyes and a beautiful open face she carries that sense of wonderment of a child like most of us as children her only true companion is a dog named toto and the most frightening moment in the film is when she is nearly robbed of her best friend when she sings over the rainbow we know that its to escape an unhappy childhood she has apparently lost her parents and for garland we identify she began in show business as a kiddie act with her sisters and began her long movie career when she was only  she was already a familiar face from love finds andy hardy and by the time of oz she was already under contract to mgm that she was familiar to audiences helped her in the role that familiarity works well with her ability to project the vulnerability and melancholy that the character has to have we have to believe that she will become frightened and that her life will be in danger because if she doesnt that we sense that the character can work her way out of the situation herself and our interest wanesif movies are a time capsule than the wizard of oz wonderfully captures a brief moment of happiness in garlands life we know of her problems with studio execs that put her through an exhausting schedule and used drugs to get her going in the morning then put her to sleep at night we know the legends of her mental and physical problems that dogged her most of her life but the wizard of oz sees her at a moment in her life when it all seemed perfect just as her star was rising and before her problems really began theres poignancy in that and thats why i think that the casting of shirley temple in the role would have been a mistake by  temple was the biggest star in the world her presence in the film would have been too much she would have stood out and we would only seen shirley temple not dorothy galegarlands presence allows the story a certain credibility i have tried to imagine that famous dance down the yellow brick road with a  foot child and it just doesnt fitif garland gives the film its center than i think the production design aweinspiring in  is the perfect backdrop in these early musicals filmed on a soundstage it isnt hard to spot where the soundstage ends some have seen that as a flaw but i think it adds to the dreamlike quality of the film the matte paintings behind the sets add to the storybook quality the fact that were in a dream makes it okay that the special effects look a little hasty that was the genius of the screenplay that and to establish the oz characters as characters that dorothy meets in kansas in our dreams we often see people and events that have recently occurred in our lives but this is the first time ive ever seen it expressed in a movie in particular is the notion that professor marvel keeps showing up as various characters in the dreamwhat generosity the filmmakers had what ingenuity to create this entire world that is colorful and beautiful and scary what depth of character they created what messages they send this is a movie constructed with loving care were told that those who worked on the film just thought of this as just another movie but when i watch the film i find that hard to believe certainly from the screenwriters i wonder if they saw how brilliantly they were tapping our frustrations and our excitement our dreams our need and our sense of wonderment i wonder if they knew the impact of what they were working on that the lovely sentiments that they created would still resonate  years later i wonder if they knew that their hearts desires werent that far from our own",2013-11-17,NA
"2168","the wizard of oz","a fantasy rooted in the landscape of your childhood","thefilmcricket","the wizard of oz is a long time favorite of mine one i used to watch every easter with my family it is a delightful classic filmthis film i believe most all movie watchers have seen and have drawn their own conclusions as to whether or not they like the filmi know of hardcore blood and gore fans that enjoys the wizard of oz due to its darker tones witches wizards and evil flying monkeys and there are others that i know of that prefer a more wholesome style to their films which include this movie really this film brings together people who are basically different from each other  from hardcores all the way to wholesome  not many movies have this capability",2004-05-30,NA
"2169","the wizard of oz","fantasy classic","raineydawn","where to begin mgms elaborate adaptation of l frank baums  fantasy classic the wonderful wizard of oz not only became an institution among itself and practically defined the concept of modern popular culture but is reported to be the most viewed film ever made a sharp screenplay effectively condenses the novels text into a workable film and director victor fleming along with countless other behindthescenes technicians craft a visually stimulating fantasy world that surpasses the expectations of even the most imaginative viewers brimming with stunning visual effects the films fierce tornado is an fx feat that has yet to be surpassed by cgi witty dialogue and eyepopping technicolor the wizard of oz truly lives up to its reputation as a onceinalifetime film where every element comes together flawlesslythe cast could not be improved upon the quiveryvoiced solemnfaced judy garland will always be dorothy the little lost farm girl on the road to oz clutching her beloved toto impressively portrayed himself by the female canine performer terry the terrier it seems inconceivable that mgm had originally wished to cast shirley temple in the role as temples doeeyed cutesyvoiced shtick would have been a catastrophic illfit for the tone of this picture conversely garland is perhaps the screens quintessential womanchild always seemingly just one step away from reaching full emotional maturity it is her sadness that transfixes viewers to the screen the exact same quality that made the films most memorable harold arlene y harburg number over the rainbow into one of the most exquisite marriages between artist and song ever to be recordedthe remainder of the cast is similarly exceptional many of whom perform perfectly even under the most debilitating makeup and costumes frank morgan is marvelously versatile in no less than five roles the insanely energetic bert lahr mugs brilliantly the handsome jack haley swoons sweetly billie burke lends the film an ornate ethereality and ray bolgers gravitydefying physical presence nearly steals the entire picture on several occasions perhaps most notable is former schoolteacher margaret hamiltons transformation into the wickedest of wicked witches which certainly remains among the vilest and most terrifying portrayals of fullthrottle evil ever to be seen no matter how it is analyzed scrutinized or satirized the  production of the wizard of oz is a topnotch example of how to turn a great story into a fabulous milestone of a film",2014-06-23,NA
"2170","the wizard of oz","a true cinematic milestone","robb","people talk about the wizard of oz as a backdrop to their lives and how true that is i just saw it again dvd for the first time ingosh years there was a little art house in lansing michigan usa that ran it back then on the popular premise that theres nothing like twoo on the big screen thats the last time id seen it til todayi guess the part that gets me about the movie is how the writers made it pretty plain that the scarecrow tin man and cowardly lion really already had what they thought they were missing that their respective problems were in misapprehending their own complete natures thats a powerful statement for many of us i found myself most touched in scenes where the scarecrow was showing wisdom the tin man feeling deeply when i think of dorothy in that awful place and the lionwell maybe accomplishing this effect was harder in his casewhat is true courageanyway if youre reading this here you must be a movie weenie and youve no doubt already seen the movie so im not going to recite the usual go see this movie mantrai was just very touching to see this movie again at this phase in my lifei will mention a few more things about how i now see this movie as a growed up im almost  its interesting how you can see the production values of the time the lot sets and special effects and so forth this movie is a powerful example of how a good story overcomes limited means in other areaspeople who look back with disdain on the lowtech chintz of old movies can see in twoo the magic ingredient narrative solidity and im not a pollyanna about this im sure the underlying reality behind its making is rife with horror stories of expert disagreement rewrites discarding jerryrigging and the rest of it but in the end something like narrative love won out and thats the important thingoh and having harold arlen write the music was good luck indeed and orchestrations which cleverly appropriated very tasty new ideas in composition polymodalism nonstandard phrasings etc didnt hurt eithergeez this movie is such a little universeid better stop here",2006-05-07,NA
"2171","the wizard of oz","perhaps the most well known and watched film in history","alsexgal","this film predates my birth by  years so ive seen it as a child when it was an annual event on network tv stretched out to hours in length believably due to commercials and maybe not so believably today due to the network hosting and talking about the film a little during breakstoday at age  when it shows up on turner classic movies even though i have in my possession the deluxe wizard of oz dvd set and museum in a box ill still stop and watch it from whatever point i catch it to the end having the advantage of having seen it at all ages i can truly say that it has enough fantasy and whimsy and spectacle to keep the interest of children without being inane so that adults cannot appreciate it too i think in all of filmdom only walt disney in walts time with his animated features and pixar in modern times have been able to strike that balance even star wars has lost a step or two in the  years since its releasewizard of oz has the universal themes of the value of friendship and family of how many of us have strengths and virtues inside of us well never believe we have until tested and how many powerful people are literally all hot air pay no attention to that man behind the curtain is practically a slogan of american politics as i am writing this in the year  then there is beautiful judy garland when her exterior still matched her voice before the studio system chewed her up and literally spit her out she was never more lovely than she is right here youd never believe billie burke as the good witch glenda is  years old youd never believe that margaret hamilton as the bad witch is only  i remember seeing her on a daytime commercial in the s as a child and thinking isnt she dead yet there is maybe one aspect of this film that is uniquely prewwii the theme of the film  never look for anything if you cant find it in your own backyard is a motto for the isolationist years between the wars that would be left behind in only a couple of years when it became apparent that the us would have to confront the evil expansionist powers growing on both sides of the globe it is perhaps a unique snapshot in time in that regard only it also shows the best the studio system could produce in that fabled year of  when it was at the height of its powerforgive me for yammering on about a film that has been reviewed hundreds of times but this one will always have a special place in my heart and my memory",2013-05-04,NA
"2172","the wizard of oz","still has its magic","snow leopard","judy garlands portrayal of dorothy dorothys oddball oz friends somewhere over the rainbow and the rest of this fine production of the wizard of oz have lost little of their magic over the years while it has become oddly fashionable in recent years to deride this kind of classic innocent fantasy the movie itself has aged very well and it is likely to retain an appreciative audience for some time to cometheres no doubt that part of the appeal of the story and the characters comes from them being such old friends to so many cinema fans but there are also good reasons why they have endured for so long and have been able to hold up even after becoming so familiar although dorothy is not a particularly complex character she represents an innocent but deep yearning that is easy to identify with likewise the oz characters are bizarre enough to remain interesting but there is a core of substance that again is easy to believe in who does not feel that he or she could use at least one of the things that dorothys friends wantthe adaptation from the original story is done quite well making fine choices for the characters and episodes that would work on film the settings and visual effects may not impress the devotees of todays computer imagery but in their time they certainly demonstrated a great deal of skill and planning and even now in their own way they are more believable than are most of the computer tricks that have become so overusedthe popular story has also been used for a number of more recent adaptations and some of them have had some good points of their own but this wizard remains by far the most wonderful of the versions of the classic tale",2004-09-27,NA
"2173","the wizard of oz","timeless classic still entertaining the masses as each new generation comes in","hitchcockthelegend","dorothy is a young girl living on a kansas farm during a tornado she along with her dog toto is swept up and plonked down in a magical and mysterious land known as oz desperate to get back home and under threat from a wicked witch she is advised to seek out a great wizard who should be able to help her get back home as she sets off and on her way she meets and befriends a wonderful array of characters whom also have something to ask of the fabled wizard its a journey that will prove to be both magical and fraught with dangerthe wizard of oz is a film that has been pored over and dissected from almost everyone involved in the wonderful world of film one thing that strikes me every time i view it is that there not only is no place like home there is also no film like the wizard of oz and really when all is said and done there is unlikely to be another film of its ilk to ever grace the silver screen upon multiple viewings only the most biased of film fan could say that it is a technically perfect picture it clearly isnt for at times its a wee bit creaky and when scrutinised some of the performances in the piece are far from being of an excellent standard crucially though any misgivings are quickly erased due to the utter wonder of it all you see this is because the film has a beguiling ability to transport everybody who is watching it and slot them into oz alongside dorothythe wizard of oz appeals and caters to every demographic and pretty much any age group we have adventure the meeting of new friends fears and trepidations booming colour songs to singalong with and of course the total crux point of homely values the wizard of oz stands up well  years later because it taps into all the emotions available to the human being be it a young child spellbound on a first viewing or an octogenarian couple of grandparents wistfully humming along to the tunes its a film that shouldnt be dissected looking for faults and hidden meanings its a film that should be loved and praised for the ode to fantastical whimsy that it so obviously isthe film of course will forever be associated with its darling star judy garland viewing now and knowing what a sad life she would eventually lead the wizard of oz is a fitting picture on which to remember what a magical and wonderful performer she was myself as a lump of waning middle aged machismo has no shame in saying that as judy sings somewhere over the rainbow i melt and feel as though im being sent spinning into another world thats the power of the piece because as a sepia kansas becomes the glorious colour of oz nothing else in my world matters im in hook line and sinkerthere are many interesting back stories to the picture with books galore available to anyone interested some notes that might interest you being the original castings to be wc fields shirley temple and deanna durbin munchkins running riot drunken cast members sadness and suicides and grizzled old pros fighting hard not to let garland steal the picture well it makes for a great read for sure but what remains to this day is one of the most beloved pictures to have ever been made for once in the pantheon of great cinema we have a film that is termed a classic that actually deserves to have that tagone of the great things about the advent of technology is that it can benefit old classic movies to make them better for now we can view remastered editions of the wizard of oz and appreciate even more what a great job the makers did keep your eyes on dorothys ruby slippers during the film and see how they are the sparkling important character that they should be or take in the brilliant work of the make up crew the tiniest of rivets on the tin man a testament to the brilliant work that goes into bringing magic to our lives get the newest copy you can and then also see it on the biggest screen available to you because the wizard of oz is a  movie and then some",2008-12-26,NA
"2174","the wizard of oz","flawless","utgard","the most difficult thing about reviewing the wizard of oz is finding something to say about it that doesnt begin with the best its hard to argue that this isnt a strong contender for the greatest movie of all time navelgazing dramas about the human condition are fine and i know most critics lists would give preference to those sorts of films but this movie has a little bit of everything and is easily among the most perfect films ever made it doesnt matter if youre a kid or a grownup the wizard of oz is a timeless classic that has appeal for every openhearted person out there its full of iconic lines songs characters and moments its had a cultural impact few films do so many things from the film have made their way into our everyday lives and language if i had to single out one thing about it i love more than the memorable characters played by an ideal cast exuberant arlen  harburg songs delightful story and beautiful sets costumes and matte painting backdrops it would be the vibrant and rich technicolor its such a gorgeous looking movie funny sentimental sincere  its a masterpiece that ive been in love with since i was a little kid ive never grown tired of it and i hope i never do",2014-11-29,NA
"2175","the wizard of oz","my childhood favourite","thelittlesongbird","i am  and i still love this movie i grew up watching this chitty chitty bang bang and meet me in saint louis and i never tire of them judy garland is wonderful as dorothy bringing a sense of vulnerability and sadness to the role making over the rainbow more poignant than it already was ray bolger jack haley and bert lahr are really entertaining as her three friends billie burke as glinda and the munchkins were great fun too the wicked witch of the west scared the life out of me here and still does and even frank morgan does  roles to great comical effect the songs are just fabulous and so is the cinematography and the stunning scenery true the film isnt completely faithful to the book but why does it have to be if i had one minor drawback it would be the singing voice of the lion but apart from that this movie is a mustsee  bethany cox",2009-02-12,NA
"2176","the wizard of oz","finding her way back home  to our hearts","nycritic","i was born the same year the movie came out but only caught up with it the other night mainly because musicals are not my usual movie fare so whats left to say after  reviews i was most impressed by the art and set direction too bad they didnt win oscars the sets were so imaginative and well done from poppy fields to enchanted woods to yellow brick road for once mgms habit of overproducing whats on screen really paid off with an appropriately lavish scale the effects are simply breathtaking but i can also detect the nightmarish visuals that go beyond the demonic witch of the west so i can see why kids would be both mesmerized and unsettled by the fantastic adventuresi also have to say that garland was wonderful as dorothy though ive never been a particular fan plus her captivating rendition of rainbow deserves to top the alltime movie charts all in all im sorry it took me so long to catch up its really hard to believe that so many cooks writers  directors didnt spoil the outcome somehow the sumptuous production with its sturdy moral all came together and remains aptly a movie for the ages",2005-11-13,NA
"2177","the wizard of oz","a latecomer","dougdoepke","i have a theory that this movie has probably been seen by more people than any other movie the fact that it comes to us as children is probably the reason why other films like gone with the wind citizen kane the godfather star wars have been seen by a lot of people but in each case i can imagine people that might not have seen them in the case of the wizard of oz its hard to imagine anyone who might not have seen it at some point in their lives almost everyone you talk to has a memory of their first experience the reason this movie remains the most beloved of hollywood films even after six decades is because the wizard of oz is unique among motion pictures in that it mirrors our longings and imaginations as children the movie in front of and behind the scenes has become movie folklore we love the legends about the rotating directors from george cukor to king vidor to victor fleming we know the legend of buddy ebsen who had to drop out due to an allergic reaction to the tin man makeup and margaret hamilton whose dress caught fire and nearly had her face burned off because of the copperbased makeup we love stories about the problems on the set between personal feuds sweltering costumes partying munchkins and the costume designer who had to keep up with judy garlands developing bust line theres even a spurious legend of a ghost on the set all of these elements make the wizard of oz a much bigger legend than it already it but thats okay because this is the one movie that deserves to be overhyped it occupies such a large part of our memories that we want to make it more than it is to just have one more reason to make it more than a movie we want it to be a life experiencethat experience is brought to us because we are intimately familiar with its story elements the dreams that dorothy sings about and the adventure that follows seem to mirror our yearnings as children she imagines a bigger place where her problems dont linger and she is free to explore them she imagines a place where there isnt any trouble and people actually listen to what she has to say she sees the rainbow as her golden gate to a better place because in her drab kansas world the rainbow is the only source of color that she knows she dreams of a bigger place and imagines a world where troubles melt like lemondrops we can relate how many of us as kids sat in our room or in our yards and played imagining a place to go and characters to interact with a colorful world bigger than our small confined worlds oz is meant to represent the colorful palette of our imagination but for dorothy it is also a place where she does some growing up the three friends that she meets along the way the scarecrow the tin man and the lion are emblematic of the lessons of bravery love and devotion and the ability to think for ourselves the wicked witch of the west certainly represents the real dangers along the way for dorothy there is a matronly figure glinda the good witch who intends for dorothy to discover for herself how to solve her problems she knows that dorothy must grow up along the way in a way she seems to represent the parent that dorothy doesnt have back in kansas her aunt and uncle love her but this was a movie made during the depression and we imagine the climate that they live in where work means keeping the farm no work  no farm  no homefor  dorothy was the perfect character for young girls she echoes many of the small town country girls who in the midst of the depression packed their suitcases and ran to hollywood seeking fame and fortune in the movies for them this film is a cautionary tale that theyd be better off if they just stayed home judy garland was perfect in the role  at the time but with wideeyes and a beautiful open face she carries that sense of wonderment of a child like most of us as children her only true companion is a dog named toto and the most frightening moment in the film is when she is nearly robbed of her best friend when she sings over the rainbow we know that its to escape an unhappy childhood she has apparently lost her parents and for garland we identify she began in show business as a kiddie act with her sisters and began her long movie career when she was only  she was already a familiar face from love finds andy hardy and by the time of oz she was already under contract to mgm that she was familiar to audiences helped her in the role that familiarity works well with her ability to project the vulnerability and melancholy that the character has to have we have to believe that she will become frightened and that her life will be in danger because if she doesnt that we sense that the character can work her way out of the situation herself and our interest wanesif movies are a time capsule than the wizard of oz wonderfully captures a brief moment of happiness in garlands life we know of her problems with studio execs that put her through an exhausting schedule and used drugs to get her going in the morning then put her to sleep at night we know the legends of her mental and physical problems that dogged her most of her life but the wizard of oz sees her at a moment in her life when it all seemed perfect just as her star was rising and before her problems really began theres poignancy in that and thats why i think that the casting of shirley temple in the role would have been a mistake by  temple was the biggest star in the world her presence in the film would have been too much she would have stood out and we would only seen shirley temple not dorothy galegarlands presence allows the story a certain credibility i have tried to imagine that famous dance down the yellow brick road with a  foot child and it just doesnt fitif garland gives the film its center than i think the production design aweinspiring in  is the perfect backdrop in these early musicals filmed on a soundstage it isnt hard to spot where the soundstage ends some have seen that as a flaw but i think it adds to the dreamlike quality of the film the matte paintings behind the sets add to the storybook quality the fact that were in a dream makes it okay that the special effects look a little hasty that was the genius of the screenplay that and to establish the oz characters as characters that dorothy meets in kansas in our dreams we often see people and events that have recently occurred in our lives but this is the first time ive ever seen it expressed in a movie in particular is the notion that professor marvel keeps showing up as various characters in the dreamwhat generosity the filmmakers had what ingenuity to create this entire world that is colorful and beautiful and scary what depth of character they created what messages they send this is a movie constructed with loving care were told that those who worked on the film just thought of this as just another movie but when i watch the film i find that hard to believe certainly from the screenwriters i wonder if they saw how brilliantly they were tapping our frustrations and our excitement our dreams our need and our sense of wonderment i wonder if they knew the impact of what they were working on that the lovely sentiments that they created would still resonate  years later i wonder if they knew that their hearts desires werent that far from our own",2013-11-17,NA
