"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"martinsplads","13 February 2020","My God this film has a lot off problems. I cant stand the horrible writing, acting and action scenes that goes so fast that you don't know what the hell is going on most of the time. I love the Resident Evil games, but this film almost seems like a big mistake, a little bad thing that shouldn't have been made in the first place. The only reason mess doesn't get zero stars is that it still a bit entertaining so that's always good, but still a big disappointment.","
            7/10
            "
"zombi4life","31 July 2002","Well first of all I can see why this movie gets mixed reviwes.You got hardcore horrer zombie or gore fans then you have your hollywood fans!This movie was made with a big budget so it is more fancy if you will than say a b movie.So if corse it lacks gore and more brutality.The movie unfortunatly was made for the most part anyway hollywood!Im not saying this movie was bad it wasent it was great im a hardcore zombi movie fan and yes I would liked to see a more gory and less hollywood styl of this movie but thats ok i enjoy RE for its worth the laser scean was great some of the zombies looked great needed more zombies by the way.Anyway its worth checking out or buying im a fan of this kind of movie!!i give it a 7/10 thanx P.S the dvd of this movie has cool features to it!!!!!!!!!","
            9/10
            "
"ShakerCinema","28 February 2003","There is a lot to say about Resident Evil, it is probably the best video game to movie conversion that has ever been released. Then again there has not been to many in this genre, one such attempt was Tomb Raider and the Movie was horrible. Anyways this movie has a great story line and a original idea for the enemy in the film. Special effects were another strong point of this film(especially the laser scene). But despite all the things that Resident Evil did well on the screen there were a few weak points. One area being the cast, I believe there could have been a stronger cast constructed for the film, not that the cast for Resident Evil did a bad job but I just personally believe it could have been done better. And if your a Resident Evil video game fan which I am, I was a little angry with the fact that the movie sort of did a combination of the first and second Resident Evil Games, I personally believe that they should have made two separate movies because the games had such great story lines, but with that said Resident Evil did a great job overall and I can't wait to Resident Evil: Nemesis. - R.F. 2003","
            10/10
            "
"say_hi","20 February 2004","This movie is very, very good. The make-up job for the zombies was awesome and the special effects for that weird animal thing/the killer dogs was exceptional as well. The story was fast-paced and exciting plus the ending made me want to see Resident Evil: Apocalypse (it's sequel) due out in 2004. One thing that made this movie fall from a 10 to a 9 though was the starting was very confusing, making me think I missed part of the movie, even though when you see the rest of the movie it all makes sense. I loved this movie.Rating: 9/10","
            1/10
            "
"brandonennals","17 December 2004","almost just like comic book movies. Everyone has their own interpretation of what they think the movie should be like and what they really like about the games differs too. The things I like about this movie is Milla, zombies, and guns. The things I don't like about this movie is the story could have been better. The screenplay could have been better. And especially the Lickers, they should have been better. I'm really not really a big Licker fan, I would have rather have seen Hunters instead. Either way, the lickers were a little weak, but they definitely made an effort to improve the Lickers in the sequel. I really don't like zombie dogs. You mean a zombie man cannot run, but a dog can? Makes no sense. I understand this movie was also made to set the stage for other future movies and sometimes I hate that. I love for each movie to tell its own story without having to worry about leaving something for later. The scene with the laser security system was cool, reminded me of the cool scene in Ghost Ship. This movie is okay to watch from time to time, but its really something that I wont watch more than once every few months. I love zombie movies but I have others that are better than this. I'm only half way through the second RE, but once I am done, I will post my feelings on this too.","
            7/10
            "
"ScottyJBD","16 March 2002","Im a big Resident Evil fan and when i first heard about the plot, i had low expectations, but as time when on, i was sure it would be a great movieI went into the theatre with great expectations and i wasnt disappointed at all, it doesnt follow the game at all, but in a way it does, and it does it very well.I am very proud of what Anderson has done and i hope this is his big break into making more movies.","
            6/10
            "
"christopher-45","28 July 2002","Having never played the game myself, I didn't quite know what the film would be like, but I quite enjoyed it. Milla Jovovich apart from being beautiful is now the holder of the Sigourney Weaver title of female bad guy ass kicker, and she dominates the sceen when ever she is on it as I couldn't take my eyes off her, and Michelle Rodriguez as the fiesty Rain was using her trade mark pout to maximum effect.On the negative side, the Zombies just were just not scary, and Ive seen better horror makeup in other films, one zombie I noticed was trying very hard not to laugh, and the sceen in the tunnel gave me the feeling the zombie gang, were all waiting off sceen ready for the director to say go before they all joined the shot.  The laser guard was good, and its special gory effects was good but the final laser victim of the traditional black man victim death was a waste of the best of the supporting characters, and was to brief to be really shocking, but this was understandable given the films British 15 certificate.  The zombie dogs though were good, and even gave me at 45 years old a start, and the way Milla took care of them, was in tune with the films source for action, well done Milla.As for the super baddie licker dog, it was all a bit fast in the train to get a real good look at it, but it gave off enough evil intent to be the best of the baddies.The ending sceen was really good, but before that who was the person walking across the screen before Milla escapes from the hospital, one of the crew? The final panoramic sceen sets the tone nicely for a sequel that I'll probably be going to see.Verdict, just enough gore, a reasonable adherance to the game play, and the lovely Milla Jovovich, showing lots of flesh and kicking zombie ass.","
            8/10
            "
"ellis_craig","10 October 2003","Excellent story line and good casting. Watched the DVD version, thought that perhaps not that much gore but it didn't spoil the film. I liked the ending and i guess the film 28 days later can continue the story (maybe?). Resident Evil 2 hopefully should be good.","
            10/10
            "
"AlShehhi","29 June 2002","All I can say is that this movie is one of the best movies I've ever seen , with great effects & performance and simple plot ....I liked & enjoyed every second of the movie , it's really worth watching even if you are not a fan of the game...
Can't wait for Resident Evil 2 ..
bye4now","
            8/10
            "
"hitchcockthelegend","12 August 2011","A virus has turned the workers at an Umbrella Corporation HQ in to the snarling undead. Enter a crack team of commandos to lay waste wherever possible. But with a super-computer running the show and mistrust and amnesia gripping the surviving humans, it's a mission fraught with peril at every turn. How many good game adaptations to screen can you name? Of course the answer to this will depend on your age, love of the genre-sub-genre, games and how easily pleased you are. That Resident Evil has to date spawned four sequels, suggests that there's a target audience lapping it up. Why? I have no idea, going on this first film it's a wonder all those involved wasn't locked away in some Hive facility of their own to never be let out ever again.Though marginally better than the quite awful Tomb Raider adaptation, Resident Evil lacks atmosphere, shocks and a distinct lack of brain usage for the puzzles in the plot. Add in that it's totally predictable, the characters are dumb and that the creatures are like something Nick Park would make to scare his children, well it's not got much going for it. And that's before we think about dissecting the C grade cast of actors who are as muddled as the plotting is. Then the dialogue, oh dear oh dear, we don't expect Citizen Kane, but come on. Milla Jovovich at least earns her pay as an effective heroine, but under Paul W.S. Anderson's direction she's only really dressed up to please horny teenage boys, with one ""money"" shot thrown in by way of desperation one feels. 3/10 for Milla's spunky bravado, Colin Salmon's bemusement at being in such trash and the unnerving AI: Red Queen who out acts all of the cast.","
            9/10
            "
"waari","1 October 2002","I would have to say that this goes well in the same category like Plan nine from outer space, basicly a neat idea with horrible execution. This movie must be cool if you are like 13 years old and enjoy the games, for all others, dont bother. The plot has more loopholes than swiss cheese, acting is so-so, I counted at least five encounters in the movie where the microphone used in production is clearly visible ... shame shame ... Good idea, terrible movie, dont waste your money.","
            10/10
            "
"RyanEberhart","27 August 2013","For those of you that played the video game of Resident Evil I am sure you had a lot of fun playing. Unfortunately, I don't think I ever did play the game, at least not outside of an arcade version. Certainly not on Playstation or Sega or Nintendo. Yes, I am that old.Anyway, I love these movies. There is not any one part of any of these movies I don't like. If I could watch them all the time I would. Not because of the walking dead, but because Milla Yovovich is hot! It doesn't hurt that we see Milla almost nude a couple of times and there is a nipple glimpse; I won't call it a nipple slip, it was there on purpose.Anyway, like I said, there is literally nothing about any of the Resident Evil movies I don't like. However, as has become my custom in my reviews I have to list my all time favorite scenes. There are three I absolutely love.The first is the scene where the group of soldiers along with Alice (Milla Yovovich) and Spence (James Purefoy) attempt to turn off the Red Queen. Four of the soldiers enter a corridor which leads to the Red Queen's mainframe; after opening the door to her mainframe, the Red Queen closes the doors at both ends and traps the four soldiers. The Red Queen activates her defenses, in the form of lasers; first one that travels along one line, then one that moves up and down depending on if the soldier jumps or crouches, and finally a laser that turns into a grid and slices through the last soldier.I like a lot of the scenes where Rain (Michelle Rodriguez) is the macho soldier. At one point she tells another character to ""blow her"", hilarious. Several scenes into the movie after being bit, Rain is taunting the zombies by dripping blood from a wound in her hand down from pipes the group (Alice, Rain, Spence, Matt and Kaplan) is crawling along.The second scene I like is when the remaining members of the group, minus Kaplan, figure our that Spence is the one who released the T- Virus. Alice attempts to stop Spence's escape but he does so anyway, after a long speech how he did everything for Alice. In the end Alice doesn't buy anything that Spence says and he leaves. But Spence doesn't get far. He is soon killed by a Licker, a mutated monster that is hunting the survivors.The final scene I like is when the Licker attacks the train as the survivors are trying to make their way out of the Hive and the Mansion. The Licker claws it's way to the control end of the train, scratching Matt's arm in the process. When it reaches the controls of the train it attacks Kaplan and kills him, then goes after Alice, Matt and Rain. While Alice and Matt are fighting the Licker, Rain finally turns into a zombie. Now Alice and Matt have to fight the Licker and Rain. Alice traps the Licker's tongue with a pipe and stabs it with another pipe trapping it, yelling to Matt to open the doors to the undercarriage. Matt does this by shooting Rain in the forehead forcing her back into the button for the doors. The Licker falls through the door and from the electricity of the third rail catches fire. Alice closes the doors and cuts the tongue of the Licker letting it tumble away from the train.I said it before, and I'll say it again. I love these movies. I give this one 10 stars out of 10.","
            1/10
            "
"SPaS","11 January 2003","I would have LOVED to see G.A. Romero make a comeback with a ""Resident Evil"" movie: zombies are his territory and he would have been able to pull some depth to it. Everything would have clicked, sure hit.INSTEAD, the producers handed R.E. to Paul ""I've only directed flops"" Anderson who (as we all saw) had NO originality and NO perception for this matter whatsoever. His approach reminded me of that such of a kid's in a candy store: ""ooh we got to squeeze in these cool elements (the train, the dogs, the monster in the end) from the game, and we got to put in some matrix-type action and ooh I saw this cool death-scene in the beginning of ""Cube"" and, and... oh yeah, we need a talking computer! With a hologram!""""Excuse me, mr. Anderson, but we can't fit them all into a 90-minute movie""""SURE WE CAN! We just cut the suspense and the zombie on-screen time!""Yeah. Of a zombie horror movie. I don't think RE was all that bad though, a 5 out of 10 = watchable.It just p***es me off that the producers don't seem to be taking us ""old school"" horror fans seriously. I mean, would hiring Romero have been too big an investment? Or didn't they want the material be too controversial? With Romero this could of NOT have been less than a 7 out of 10 movie! Probably even a new ""Dawn OTD""...? Definitely something to give MPAA and purists gray hair, for a long time :)What saddens me furthermore is, they'll (the producers) most likely end up screwing the upcoming Jason vs. Freddy all over: ""Hey guys, we could save 10c by rewriting Alice and Tommy off! I mean, who remembers them anyway? And while we're at it, let's change Robert Englund with another actor, C'MON, NO-ONE WILL NOTICE!"" Go ahead, make it a PG-13 movie while you are at it, to attract more viewers to it.","
            8/10
            "
"brandonsites1981","3 September 2002","-My number 2 pick for best film of the year as of now over films like Road to Perdition, Signs, and My Big Fat Greek Wedding.Exciting adaption of the video game finds a group of soldiers led by Alice (Milla Jovovich) sent to an under ground lab to contain a deadly virus that re-animates the living dead and having to deal with an out of control monster and an annoying computer. Fast paced thriller with a well chosen cast, especially Milla, and stunning sets and production design. What it lacks in character development, it more then makes up for it in terms of sheer excitement and scares. The ending is a knockout!Rated R; Extreme Violence, Profanity, and Brief Nudity.","
            8/10
            "
"zumajay","12 April 2003","You know... it's always hard for fans of one media watch their beloved characters/story line be warped into the big screen.So many comic books turned film have been God-awful... The Punisher, Captain America, Superman, Batman... they never captured the essence of the comic book.  We needed a director like Martin Scorsese to direct Batman.  The good thing is, films based off of comic books have finally come of age with the coming of Spider-Man, X-Men... and hopefully The Hulk.Video games turned films seem to just be in it's infancy.  We had Super Mario Bros.  Ugh.  Street Fighter?  Ouch (RIP, Raul Julia... that should not have been your last film)!  But hey, Resident Evil wasn't bad!!  And look, Silent Hill is on the horizon!!  I think video game films will only get better and better from here!!Besides, Milla looked great in this flick!","
            7/10
            "
"IsmaRubio","30 June 2002","I am charmed with this movie. it is perfect because to me I am a fanatic of the cinema gore and of terror in general, and also fan of the violent, such video games as the saga RESIDENT EVIL.From beginning until the end, everything is an entertainment, violently, effective, very rapidly and very terrifying. To the beginning of the movie someone (who is not known the one who is until the end of the movie), voluntarily infected with a mortal virus, one makes of Umbrella's experimentation (the major company of the world), called ""the beehive"". All the personnel die agonizing, after moments, bit a bit, and ""the beehive"" remains inactive. There appears Alice (Mile J.) in the shower of the bath, but she does not remember anything of anything. The mansion appears where she lives (identical to that of the video game RESIDENT EVIL 1) and on having tried to go out of the mansion, someone her enters again in the house by force (the first fright). He is Matt Adison. The group of commands appear rapidly, breaking the windows of the mansion. The group of commandos this one led by the commander James (Colin Samon), and formed principally by Rain (Michelle Rodriguez), Kaplan, Salinas, and Medic. The commandos interrogate Matt, he says to them that he is a policeman of Raccon city. nonetheless they take him as a prisoner. Rapidly, and without explanations, the commander directs to the whole group towards a secret door that gives to a species of underground. There in the underground stores (identical to those of a real video game) on having come to the train that joins the mansion with the beehive, they find Spencer Praks (James P.), who also suffers of amnesia.He is the supposed husband of Alice. From this moment, both, Alice and Spencer remember during the whole movie, bit a bit, recovering the memory. The whole group goes in train up to ""the beehive"". There they discover that quite this solitary, and the commandos put hands to the work your mission. They speak about the beehive and of the computer that directs everything and that supposedly madman has turned, the so called red queen. Immediately, the commander James and three commandos more, remain caught in a trap. Enclosed in a corridor, a red laser them is departing from one in one (first, medic loses the head, after another the fingers of the hand, another commando is departed in two, and finally the commander is he throw thousand pieces). After this unexpected event (and very gore), Alice and the demas, safely someone already, deactivate the red queen (the first appearance of the girl). On the other hand, Rain and two commandos more, together with Matt of prisoner, discover a woman zombie (the first walking zombie, exactly at the half hour of the movie). The zombie attacks and bites Rain, and the whole loader shoots this one, but the bush. There joins to the group Alice and the others, and appears zombies for all sites, surrounding them. There is a great gunfire, but the commandos do not manage to kill to anybody zombie. They all try to escape, and ultimately after the alone holocaust they remain alive, Alice, Matt, Rain, Kaplan, and Spencer. Matt manages to escape of his captivity and avoids to the offices. Matt, discovers your sister, Liza, but it is a zombie. Alice fights against the doberman zombie (killing all spectacularly). Alice kills to Combat, and Matt tells Alice who is a secret agent with the aim to unmask Umbrella's company and extracting to the light your secret experiments.From these events, more zombies and spectacular situations. Alice reveals herself to if same she turns into the real heroine of the movie. In the distance to your destiny, Rain is attacked and bitten often by some zombies. They all come to Umbrella's laboratory and there there discovers the reality of the plot of the movie (Spencer's real role is explained to us, that in the end, it is the wicked one of the movie). Spencer betrays Alice, and makes all enclosed. Giant appears the monster zombie and one eats it. The red queen makes clear that Rain must die in order that the demas survive, but Alice does not want to kill her. There appears Kaplan, to which him believe dead man, and he saves to all. The monster zombie giant chases them. They come to the train and there this one Spencer, dead man. He turns in zombie and Alice murders it of a palazo in the head. They ignite in train and flee. Alice gives the antidote against the virus to Rain (that this very bad). Appears again, the monster zombie giant and kills Kaplan. Alice and Matt try to kill it but they cannot. Matt is hurt by the monster. Rain turns in zombie and attacks Matt. Matt kills Rain, and drives also a button in order that the monster zombie giant is destroyed against the route of train.Matt and Alice are saved, and are the surviving only ones. On having come to the mansion, Matt's wound begins to mutar, and Alice scares. They appear suddenly, a few rare types and they remove them to the two by force. One of the doctors says: "" we will put him in the project NEMESIS "". Alice remains incoscient. After a relax, Alice wakes up in a room of operations. Alone this one. There is nobody. Quite this desert. she goes out from the hospital to the street. There the great this desolate avenue, and everything looks like a chaos, as if a catastrophe had happened. A newspaper says: "" the dead men walk!! "". Alice takes a shotgun of a car policeman, and wait .... soon the second part, RESIDENT EVIL ""NEMESIS""",NA
"daffyphack","22 March 2002","Bollicks to you, Glacier.  You talk as if a midget with brass knuckles was punching you in the balls during the duration of the movie.  I'll agree with anyone who says this film wasn't art, but it was NOT a bad movie.  I'm not gonna nominate it for an Oscar, but it was entertaining, and much more so than ""Tomb Raider."" And before we get into the ""you don't know the game"" issue, let it be known that I am a diehard fanatic of the Resident Evil series, having played all of the games, owning two, and having beaten both ""2"" and ""Veronica"".  The game itself consists of walking around rooms being frightened by sounds, and very often there isn't much zombie fighting involved.  Granted, ninja kicks to the heads of Dobermans forced my eyebrow to rise a little, but I let it pass, especially once they showed the Licker (only complaint I have is that such a weak character would be made into the ""boss"").  The special effects weren't great, and I found myself chuckling to myself at the sight of the zombies, but what got me into the film was the constant ambience.  It played just like the game, with more moments where you're scared of the silence than gunplay against approaching zombies.  As for accuracy to the game, it's not all there (if it was, they'd be able to hold eight guns at a time, and eat plants to cure their wounds), but as it is a prequel, it doesn't have much to stick to anyway.  The beginning introductions were accurate, and the ending was seamless, as well as being extremely creepy. And while I had expected to hate this movie, as video game transitions typically suck eggs (i.e. Super Mario Bros), I was very pleasantly surprised, and while I can't repeat enough that I wasn't blown away by the depth or artistry involved with the film, it was a good, mindless, lets-shoot-the-hell-out-of-some-zombies movie.  And if this series which seems like it's gonna sprout is true AND chronological, it's only gonna get cooler.  Anyone who remembers a specific line from the end of the movie, and knows what it's referring to...you know I'm right.",NA
"DesertDogMedia","5 August 2014","Title: Resident EvilCondensed Storyline: A special militaristic unit has to make their way through an underground base to shut off a supercomputer, but first they must get through the base which is full of zombies Notable Acting: I found most of the characters quite boring and as soon as I was starting to get invested in a character, they got killed off. I found Milla Jovovich's character Alice quite boring and bland, whereas I did like Eric Mabius' and Martin Crewes' characters of Mat and Kaplan. But that was really, just about it. Noticeable Camera work: Zoom in shot of a man using transportation hands to get the T-Virus and T-Vaccine, they work this so you can only see it is a man in a Hazmat suit, but you cannot see his face. Simple yet effective. Graphics: CGI monster that looks like Venom from Spiderman, bluntly looks CGI. I wish I could say more things about it, as it does look like a cool design. But there isn't much good I can say about it. Incorrect Science: The Red Queen tells the group that hair and fingernails continue to grow after death, this is incorrect as what actually happens is the skin around the nails and hair shrinks as it dehydrates, causing the hair and finger nails to look like they've grown. At the start of the movie when the T-Virus vial is dropped and escapes into the air vent, this is incorrect again as any lab that would have people working in hazmat suits wouldn't have an air vent, just like the scientist says when he is about to drown. I highly doubt dogs can smell the T-Virus, but you never know.Overall Feel: I am generally not a fan of video game movies, primarily because I feel like I would be missing out on a lot of easter egg and jokes, almost similar to comic book movies. But I actually know things about comic book movies so I don't feel left out. But thankfully, I didn't feel ""too"" left out while watching this movie as it felt more like a cut and print action movie more than a video game based movie.",NA
"sfc","25 March 2002","This movie left me completley suprised.  I was waiting for a gamer movie to once suck again as usual.  The special effects are incredible and the story line is fantastic.  The screenplay could have been a little better but, you get passed it with all the gore.  Not that much fighting in this one but, wait til' the sequel part two has the best battles in it I LOVED IT8/of10",NA
"tsnake","15 March 2002","I expected to enjoy this one... but not as much as I did. It is extremely VIOLENT and overtly brutal. Any parent bringing their kids to this should be put in jail ;) I've not played the game... but might look into it now.The FX were pretty sweet, but weren't the main focus. The main focus, as it appeared to me, was a First Person Shooter (FPS) in REAL life. While watching, I kept thinking about how I was feeling the same sensations as when I played an intense gaming session. The game Thief had me nervous at many corners, this movie did that too. But the story was still great. No more far fetched than any other piece of fiction based on fears of genetic testing. :)I'm giving it an 8/10",NA
"shannon1fan","5 August 2002","As most people who saw this movie, I am a huge fan of the game! Now, in a video game, it's okay to have puzzles and power-ups and going from one room to another and getting a headache from all the damn searching.When news came that the movie was coming out boy was I excited. Rumors went around that it would take place in the mansion throughout and like the game, take you down into the labs. Thinking it over, that would've made the movie stupid. Think about it. Going from room to room to room searching for a puzzle piece to move that fireplace blocking the extra ammo. That is stupid!!!! But taking place in the Hive itself...there ya go! Reading some reviews people are complaining about the lack of puzzles and herbs. Okay there WAS a puzzle in the movie!!!!SPOILER!When Kaplan is trying to open the door to the Queen's Chamber and trying deactivate the weapon defense system.END SPOILERThis movie get ass. Mila in a skimpy outfit kicking the crap out of dogs and zombies and whatnot. Hundreds of zombies and zombie dogs, a giant ""Licker"" and a super computer that's trying to kill you. What more do you want?! The movie had sick but oh-so-amazing death scenes and monsters.I expected half the people who died to live on! What a surprise! This movie couldn't have been any better. The DVD kicks ass as well. Go buy the DVD TODAY!!!!",NA
"krcjoey","1 August 2002","Why and who supplied the money for this movie.  This wasn't even a rip off of the video game.  I had a more enjoyable time playing the game than watching this movie.  I want my hour and a half back!  I give it a 3.  1 - for convincing someone to make the film.  1 - for the really good soundtrack.  1 - for gore.  That's it.  At least movies like the Toxic Avenger, Evil Dead, and Re-Animator knew they were foolish and didn't take themselves seriously.  Maybe the creators of this film should have also.",NA
"KevinTurner","6 December 2002","All I got to say is this movie surprised me. When I saw the tv ads I said to my self "" Man that doesn't look like it would be any good"" So I didn't go to the Theater to see it(big mistake).In stead I got the DVD and when I watched, I was blown away by how good it was. The composing, The camera work and the creature creation were outstanding not to mention the acting and script were decent.The begining and ending of this film are symbolic to each other and are by far the best begining and ending sequences I have ever seen in a Film. All in all this is a great film.",NA
"TheHande","2 December 2005","Rewritten on: 10.9.06Let's get one thing straight. This film is not a horror-movie. Horror-movies are lame. Resident Evil is anything but lame.Almost everything about this movie is excellent. The atmosphere kicks ass and the movie has one of the best soundtracks I have ever heard. The over-all feeling is rather abstract, but not so much that it would make the film difficult to follow.This film is also not a Zombie-movie in the traditional sense, but more like an action-thriller...with zombies. As far as movie-monsters go the Licker was a great piece of work, even if in the earlier scenes it was a little dumpy-looking. The only other notable point that I may criticize is that up to the halfway point of the film it perhaps attempted too many times to startle the viewers which seemed a little goofy.As a final note, the ending crawl is one of the best I've seen in any film to date. Even if the film's plot (which I felt was on par with the games) is nowhere near as good as in Silent Hill, this is still my personal favorite on the front of video-game films.",NA
"jbhard","2 July 2005","As a fan of both George Romero's films and the original video games I found this movie to be horrible. No, I don't expect every film based on a game (or a book) to be identical to the source material. What's wrong with this film is what's been wrong with movies (especially horror) for the last fifteen years. It caters to the short attention spanned. Quick and illogical cuts peppered with bad camera tricks took me right out of this movie. One minute someone is on the ground surrounded by undead, the next he is 'edited' up onto his feet and running for his life. HUH?I thought the 1940's and 1950's had it bad with Abbott and Costello running the Universal monsters into the ground. Hey, at least their films were INTENTIONALLY funny. Resident Evil isn't even UNintentionally funny. So, with no humor, that leaves horror to carry the film, which it doesn't. Why? Because like most films of the last 15 years, it's all quick cut action with no suspense. Creating tension takes time and consistency, something most modern film makers don't seem to understand. This film plays like a commercial or a music video without music.Once again, the characters are completely unsympathetic. They say dumb things and they do dumb things. Once again, the 'modern' tough, smart, strong, cool, sexy female stomps all over the proceedings with muddy feet. SHE BOUNCES OFF A WALL AND KARATE KICKS ZOMBIE DOGS! Oooh! I'm so scared. I'm just not sure what to be scared of! I suppose I'm scared of seeing an equally appalling sequel.If you haven't seen this film - DON'T. This is 90 minutes you can never have back. In the age of DVD, there's a wealth of good horror to be found. Better yet, Video games are fast becoming better than modern films. Resident Evil the game and it's sequels (especially 4) out class this pile by miles.",NA
"asefn","15 March 2002","Whether you've played the game or not, this movie is it!  There's nothing like it!  The game was a classic for me.  If you are a fan of the game, you might be a little disappointed with the slight twist in the plot and different characters but believe you me, it doesn't take too long to get hooked on to these characters.  And the blond chick, i don't even know her name.  She was like whoa!  She rocks!This movie is the best guys.  I loved every moment of it! Amazing special effects!  Also, just so the fans of the game know, its a mixture of Resident Evil 1 and 2.  They give you a kind of prelogue to Resident Evil 3: Nemesis in the end which means that Nemesis is coming.  No mention of Code Veronica yet!  But my God!  Spine chilling, interesting, x-filey like!  Full of conspiracies and the hot chick!  A MUST see for all fans!  VERY entertaining for those who will get introduced to the idea for the first time!",NA
"FrankZZ","20 September 2002","In my opinion, this movie was an unfortunate waste of money for both, the viewer as well as the producers. You are better off watching one of the old original ""Zombie"" movies. I felt that the movie was packed with not necessarily impressive SFX to cover all the plot holes. There was nothing really new to neither the story nor the way it was portrayed. ""nuff said, it's not worth more of my or your time.",NA
"PrimitiveScrewhead","16 December 2002","This is quite possibly the worse VideoGame Adaption I have ever seen. Paul Anderson has 'hacked' his way into the VideoGame market, and created a blatant cash-in film. This is more like a rip-off of The Matrix than anything else. I am a HUGE fan of the videogame series. The Resident Evil videogames are my favorite games of all time, but this movie is really that BAD. The film follows the storyline of a group of 'ALIENS' type Commandos being sent into a Mansion of some sort, where a deadly Virus outbreak has occured. On the way, they meet Alice, a person who has lost her mind. And.....to hell with it. This film basically has no plot, or even if it has, it has been poorly constructed. The thing about the Resident Evil games, is that they have strong plots which guide you in. You really get drawn into it. This film is incredibly bland. The acting is absolutely terrible, and cringe worthy. It totally lacks atmohpere which the VideoGames provide. Let's see a small comparison between the Film and the Videogame: FILM : Hard rock-type music. - VIDEOGAME : Eerie, quiet, orchestral score. FILM : Bullet Time. - VIDEOGAME : No Bullet-Time seen. FILM : Kung Fu. - VIDEOGAME : No Bullet time. FILM : Bland Characters. VIDEOGAME : Interesting characters.It clearly comes to my attention, this film bares more resemblance to The Matrix than the Videogames. All characters are new (and very bland and one dimensional). We don't know them, and we never do. It's very unbelievable how a film like this could mess up the Resident Evil saga. The videogames are just begging for a movie version of themselves, and instead, we get something that offers nothing in common with the videogames. It's hard to believe this film was 'based' on them. I don't even think it is. This film feels like 'deja vu', we've seen it all before.Capcom made the biggest mistake of letting Paul Anderson near the Resident Evil series. They also made the mistake of firing George A Romero. Sure, Romero's script changed a few ideas, but it stuck the closest to the videogames. Romero was the only man to do a faithful adaption. Hell, the Resident Evil videogames are based off his ZOMBIE trilogy.Avoid Resident Evil The Movie at all costs. If you want a slice of Resident Evil, stick with the VideoGames, as they are the true spirit of Resident Evil. And if you want the true spirit of ZOMBIE movies, purchase George A Romero's Living Dead Trilogy. And if you want Kung Fu, Bullet-Time and cool characters......you know what movie to watch.RSIDENT EVIL THE MOVIE = 0/10",NA
"LeathermanCraig","20 September 2004","Resident Evil just flat out kicks butt!The cast is a group of virtual unknowns... but they all are great actors and actresses, able to fall into their roles with believability....The action is TOP NOTCH - with lots of fighting and zombie action and running around and everything...SPOILERS MAY LIE BELOW - BE WARNED!!!When RED QUEEN, the computer of the Hive, in which Umbrella Corporation creates chemical and medical formulations, realizes that there has been a breech in security and that some of an experimental virus has gotten out, she does what any computer (read: uncaring intelligence) would do - kill any and all beings in the Hive and shut it down, not allowing anything (or anyone) to escape...Some of the deaths are just simple - using Halon or some other type of chemical, the oxygen is removed from rooms and people die.... or the room is flooded and people drown.... or the elevator drops hundreds of feet and crashes to the bottom of the shaft.... or it moves quickly, snapping the head off anybody stupid enough to poke it out the doors...Well, there are some drawbacks to the Red Queen's actions.... Including KILLING all of the people that work and live in the Hive.... And, as the deadly T-Virus is on the loose, which is chemically created to re-animate dead tissue, all of those same workers come back to life - with only the most basic of brain functions going - those that will keep them alive - breathing and eating... what do they eat?!? Living creatures.... Through this movie, we get an expansion on the Resident Evil video game series, giving us more back story into the T-Virus and the creatures that inhabit Raccoon City (far above the Hive). We learn a lot about how the virus escaped into the population - although not a lot about how it goes SO big in Raccoon City.We meet an elite force of security officers of Umbrella Corporation, whose job it is to shut it all down... many die along the way, getting killed by zombies and dogs and brain suckers and the Red Queen's unique security systems... This film is NOT for the feint of heart when it comes to gore - both realized and intimated.....The end of the movie leaves enough unraveled threads to allow for a sequel (see RESIDENT EVIL:APOCALYPSE - released in 2004) for more.... And enough threads are resolved, giving you closure and allowing the movie to stand well enough on its own.... a 9 out of 10!",NA
"georg_gruber","14 March 2002","I just saw the movie in a sneak preview. I'm really really into the video game. I love it.The movie is great if you know the game. If you don't you'll also have a lot of fun. It's always a little risky to make a movie from a video game or comic but the film crew got it pretty right from the beginning.The story is ok, the set is great. The atmosphere in the movie is quite frightening! There are some shocking scenes in it - the audience is screaming ;-)Overall I have to say that the actors do a fair job. IMHO the movie is a little short - there could have been much more action in it. Maybe the wanted to save it for RE 2?Well, bloody funny, RE is the best horror/action combo in the last time. If you like horror flicks, get ready for a hell of a ride!7 + 1 (game bonus) = 8/10See the movie, play the great game!",NA
"ghstface","17 March 2002","Though Romero was nowhere to be found in the finally film, his archetypes were.  This visually stunning, claustrophobic piece brings the video game to life in a way rarely, if ever, seen before.  Moments of zombie-ridden calamity scream references to moments established in Romero's 'Dead' films, and leave the horror fanatic drooling with delight.  Aside from some occasional bad dialogue, a constantly brooding Michelle Rodriguez and that ever present curse of finding good zombies to act in a film, it was a stunning work of horror.  The zombie-loving public never gets a fair shake in the mainstream of Hollywood, so this is a must see if only for the moments that glimmer references to Romero-past.",NA
