"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"RforFilm","21 October 2014","Passing down the street, I see all sorts of people, young and old. They present themselves as how they want the rest of the world wants to see them. For guys like me that enjoy walking, I often pass by folks with caps that say they were veterans of some sort. They don't seem to be asking for a lot of attention, but they want people to know that they worked hard to protect us from villains. They took the risk that could have gotten them killed, but had managed to put out enough to take themselves home. They may have been able to return to a normal society, but some of them may not come back with solid minds.I have only seen people killed in the movies and television, and I don't have the stomach to look up death footage, but from what I hear, the real deal is nothing like the Stallone that can gun down a bunch of bad guys and return home with a smile. The armed folk that have seen how severe and bloody a war can become only see the world for what it can be; a savage place where only the strongest survive. The sick minds that fill the ranks in Fury will make you question just how damaged a veterans mind could be.Our crew is in the last months of World War II as Army sergeant Don ""Wardaddy"" Collier (played by Brad Pitt) commands a Sherman tank called ""Fury"", working to make the final push into Nazi Germany. It's crew consists of Boyd ""Bible"" Swan (played by Shia LeBeouf), Grady ""Coon-Ass"" Travis (played by Jon Bernthal) and Trini ""Gordo"" Garcia (played by Michael Peña). During the opening segment where an assistant driver is lost in an attack, an enlisted typist, Norman Ellison (Logan Lerman) is unfortunately transferred to fill the vacant spot.What Ellison finds is a crew that would rather have their old driver back then someone who has never even killed a Nazi. During a gut-wrenching scene, the poor boy gets his bitter taste of blood when Wardaddy forces the trigger of his gun upon a German who may have been innocent. Ironically, Wardaddy is the only one who seems to be keen on making Ellison a full- fledged tank driver, by giving him the privilege of joining him for food in a captured town. The stakes are put to test when the tank becomes immobilized after driving on a land mind and has be ready to aim and fire upon hundreds of incoming Nazis.Fury places itself in the ideology of something like The Dirty Dozen where a group of solders are pitted against absurdly huge forces. But it comes off more like The Expendables where the action becomes so over the top that it nearly becomes senseless. I can tell that the movie was trying to mix in the bloody (and I mean really bloody!) along with the message that war can damage to the human mind and it nearly works. The effect of war on people in film has been done several times before, so what Fury does have to offer are some good performances. Brad Pitt plays the total opposite of his Inglorious Bastards character, becoming someone who has become so scared by the war that he is more machine then human. Logan Lerman is really evolving into the serious adult actor that he wants to be, as he displays the only traces of humanity left in an Evil Germany. The best part of the movie is the final act of the stuck tank and it's last stand, but you need to get through the roughest trenches of gore and slow pacing that could turn away some folk. Fury is an interesting case of being too gory for an award audience and possibly to highbrow for a mainstream crowd. I'm sure there's a middle ground that going to enjoy this more then I did.I'll give this six-damaged tanks out of five. It's best to know that Fury is not fun action movie, but an action movie at least. If that's enough to persuade you, this is probably for you. Maybe the next round of World War II ammo can fuel me better.","
            8/10
            "
"smatysia","8 May 2015","While I was certainly aware of it, this film brings home the horrible brutality of tank warfare. The constant expectation of fiery death must make one rather fatalistic. Aside from the modern tendency toward excessive gore, this movie was evocative of war films from the Fifties and Sixties. Pretty decent acting all around, led by the low-key Brad Pitt. A couple of notes on plot holes. By April 1945, the German army was extremely depleted due to the millions of casualties sustained up to that point, doubtless including even Waffen SS units. So the extreme expertise that some have speculated about in previous comments may be exaggerated. However, as has also been noted, no military unit will allow itself to be chewed to pieces by immobile troops in a defensive position that can easily be bypassed. This has been military doctrine since the Hittites. Still a very intense war movie experience.","
            7/10
            "
"DareDevilKid","9 November 2014","Reviewed by: Dare Devil Kid (DDK)Rating: 3.3/5 starsThe first thing that you notice inn ""Fury"" is the mud. Even more than the copious blood and violence, it represents the defining visual element of ""Fury"". It's everywhere. Feet are caked with it. Tires and treads churn it under. Roads - if they can be called that - are paved with it. Rarely has a World War II film depicted just how filthy everything was during the 1945 slog across Germany's rural country on the race to Berlin. If writer/director David Ayer is to be credited with nothing else, he gets this right, illustrating that, unlike what's shown in less historically exacting war films, the final push for the Allies was no post-D-Day picnic.Tanks have featured in countless war movies yet rarely been the focus of those films. Slow, hulking and claustrophobic, they lack the 'glamour' of planes, the scale of battleships and the vulnerability of the lone soldier. Two rare exceptions are 1943's ""Sahara"" and 1988's ""The Beast of War"", both of which centered on lone tank crews bravely engaging the enemy against seemingly impossible odds. In that vein, ""Fury"" is a fitting new addition. In the closing stages of the Second World War, a single US Sherman M4 tank (baring the nickname from which the film takes its title), is tasked with holding a vital crossroads deep behind German lines. Led by their tough-as-nails sergeant, ""Wardaddy"" Don Collier (Brad Pitt), the crew includes Bible-thumping Boyd Swan (Shia LaBeouf), pugnacious Grady Travis (Jon Bernthal), and immigrant Gordo Garcia (Michael Pena) - a hardened bunch of veterans who do not take kindly to their new, fresh-faced draftee, Norman Ellison (Logan Lerman), whose mobile armored experience consists of knowing how to operate a typewriter. The fifth seat in the tank, tragically vacated, is filled by this typist-turned-gunner/driver, who is as unenthused about being with the four as they are about having him there.Norman's initiation is quick and uncompromising. His first job is to wipe down the tank's interior and scrub away the fleshy remains of his predecessor. Then its straight into action, where the true horrors of the conflict are seen, felt and heard all around. One thing ""Fury"" does exceptionally well is demonstrate precisely how devastating a tank was to anything less than another one (unless that other one was the German ""Tiger"", whose forward-facing armor made it invulnerable to all US counterparts). ""Ideals are peaceful"", explains Wardaddy, ""history is violent"", and the sound of enemy shells tearing holes through the sky as they blaze past or into the American units is a terrifyingly violent experience.Indeed, all the combat scenes in ""Fury"" are brutally graphic, offering a ""Saving Private Ryan"" level of gruesome reality to the war experience, even if the film as a whole fall slightly short of meeting the lofty standards of Spielberg's ultimate war classic. Bodies are burned, shredded and liquefied, yet what truly startles is the matter-of-factness with which the other soldiers regard it all. This is the final stage of the conflict, remember, by which time most troops had experienced years of dehumanizing savagery. ""It's just war!"" one of them explains to Norman, whose revulsion to the death around him is neatly reflective of the audience's.Brad Pitt's Don is a toned-down version of the memorable character he played in Quentin Tarantino's ""Inglorious Bastards"". Though this role might not have the same impact as the Tarantino-scripted one, it's still noteworthy for portraying Don to be just as determined and uncompromising but far less gung-ho. He lives by a code of honor with principle #1 being to keep his men alive and principle #2 follows Patton's directive about killing Nazis. In particular, he has no sympathy for the SS. The only good one is a dead one, and it doesn't matter if he has surrendered. Pitt is more than believable in this role, and completely vanishes into the character. His performance is genuinely affecting - barking orders, maintaining camaraderie, and at times being brutal to the point of risking real inhumanity, as when he forces Norman to shoot a captured German soldier in the back just to give him the experience of doling out death. Yet there are other moments when he is able to shed that horrible armor for just a few minutes, and convey a man who is terribly frightened, not only of his own possible death, but of what he may have become in keeping himself and the others alive. Logan Lerman doesn't have Pitt's screen presence, but he fills the role of the clerk-turned-warrior capably. His character has the longest and most extreme arc. Shia LaBeouf, who may or may not retire from acting after this performance, fulfills the promise that once had Hollywood insiders predicting great things from him. Michael Pena and Jon Bernthal ably fill out the quintet.David Ayer has directed a work that moves with a cinematic force; even grace. It is a difficult film to discount. From the vivid, fluid photography (Roman Vasyanov) to the mournful and muscular score (Steven Price), ""Fury"" is irrefutably crafted. Over two hours long it is tense going, a sturdily acted affair, and yet, as the author of this drama, Ayer has penned a work that takes us no place new, or illuminating, or even exciting, but what it does manage to do is give us a brutally realistic war film. ""Fury"" is a war movie as much as an anti-war movie, with an emphasis on the horrors of war, and which minimizes the heroic aspects of being a soldier. In this film, war really is hell.","
            8/10
            "
"Uriah43","28 December 2014","It's April 1945 and the war in Germany is rapidly coming to an end. However, Adolf Hitler and the Nazis refuse to surrender just yet and are putting up as much of a fierce defense as they can. This movie follows a specific tank crew as they fight their way forward against stiff resistance. Of particular concern is the fact that their Sherman tank is quite inferior to the Tiger tank of the Germans. However, the tank commander, ""Don Collier"" (Brad Pitt) is both dedicated and determined and he has a well-seasoned crew serving with him. Unfortunately, after an extremely fierce battle he loses one of his men and the replacement named ""Norman Ellison"" (Logan Lerman) is too young and inexperienced to handle the job right away. As a result, he is not only a danger to the crew but to himself as well. Now rather than reveal any more of this film and risk ruining it for those who haven't seen it I will just say that this was a very good movie which had outstanding action and seemed realistic from start to finish. Definitely worth a watch.","
            7/10
            "
"FlashCallahan","2 December 2014","Army sergeant Wardaddy, is the commander of a Sherman tank. Determined to strike a decisive victory for the Allies in the European Theatre, Wardaddy leads his five-man crew on a treacherous mission behind enemy lines. His mission is complicated by the sudden appearance of a rookie soldier in his platoon, the sergeant knows that victory is within reach, and vows to achieve it by any means necessary.....Yep, it's another War is Hell movie, and by no means am I sniping at anybody who fought in any War, they are heroes, and fought among other things, for Queen, Country, and Freedom of speech.The film mainly consists of Brad's Army (ha ha), moving from one scenario to the next, meeting up with Jason Issacs, who outgrizzles everyone on screen. And Brad's Army has all the usual suspects you'd see in your atypical war movie.There's the new one, there's the two Bolshevik ones who are horrible to the new one, there is the quiet logical, and there is the tank.Oh, and as usual there is a scene with the new one involving a begging German and an Allie trying to get him to kill him.Seen it all before, many a time.But the action scenes are totally adequate, and there is a wonderful scene about halfway though the film where Pitt and Lerman hole themselves up with two German women, before being rudely interrupted by their colleagues.If the rest of the film was like this fifteen minute scene, it could have been one of the films of the year.Instead, its Brad Pitt in a tank, but you'll be yearning for Brad in Inglorious Ahems","
            8/10
            "
"nemogirl7","13 November 2021","I'll keep it short. The whole thing is very heavy handed, a trite attempt at gravity. So much so it weighs like a tank. I felt like I was watching a film made by that kid whose obsessed with everything WWII, all the gory details and wants to impress everyone by showing how awful it was. There's a weird kind of voyeurism to it aswell, a display, a performance. Call it war porn with a mirror.Having seen some rare and exceptional war films like The Victors (1963), When Trumpets Fade (1998), Come & See (1985), this really doesn't compare to the depth and sensitivity of these largely forgotten films. Watch this by all means, but seek out these others.","
            6/10
            "
"regginblack","7 November 2014","I am worn out after watching Fury. It was an intense film that left me tense throughout. I even found myself letting out deep sighs, as I was holding my breath without knowing. Fury is an amazing film, and a demanding experience.I had a few doubts about certain parts of this film before seeing it. First, I am not a fan of Shia Labeouf. Second, the previews made Brad Pitt look like he was revisiting his role as Aldo Raine from Inglourious Basterds. Finally, as with most war films, there is a tendency to include a handful of worn out clichés.Let me put the minds at ease of anybody that had those same worries. Labeouf was amazing in his role, and didn't ham up his character. Pitt may have looked like Aldo, but he was anything but. As far as clichés go, there were a couple. For instance, chambering a round in a gun that has been, or should have been, already chambered. For the most part, the film avoided clichés though.I am a fan of war films. I have watched every kind from any country I can get them from. This has to be the best war film I have ever watched. Details are important in a war film, and those details were carefully provided in Fury. Everything looked like one would expect. Things were dirty, worn, and sometimes broken. Fury showcases a war, not a parade.Speaking of parades, the US army didn't parade around like saviors in this. They were exhausted, angry, and fighting battles they didn't always win. There weren't showers, laundromats, or shoe shines. Fury portrays the war as violent, gruesome, gut-wrenching, wearisome, and grinding. Soldiers weren't all choir boys, and Fury made sure to portray that fact.I can't speak on the technicals of the actual film making process, I'm not qualified, but I do know that there were beautiful shots throughout. The musical score only emphasized the emotion of each scene. It was truly beautiful. Adding to that beauty was the battle scenes.The battle scenes were masterfully done. Bullets and shells flew through the air like one would expect. Not every pull of the trigger was a hit. Shells skipped along surfaces. Bullets came hard and fast. Earth moved with explosions and gun fire. The tracer rounds lit the screen up, as did the tanks shells exploding, especially those with Willy Pete, or white phosphorous, in them. So, during an extreme battle, there was violence dancing with visual beauty.The main characters weren't fully fleshed out with back stories and motivations that were easily perceived, but I felt like this was one of the strongest points of the film. I still cared about each of the crew, but like them, I didn't want to know their whole bio. They were part of a strong tank crew, and their backgrounds were often nuanced. The film didn't feel like it was supposed to be about the characters, it was much larger than that. The film is about a war that a generation of men and boys fought. This war involved killing and being killed. It wasn't pretty -- it was a dog fight. Every inch of land was taken, earned by those men. In that moment, there wasn't good or bad, there were just two sides trying to kill the other. Fury is about a war.In closing, I highly recommend this film. It easily became my favorite war film, and that is saying a lot.","
            1/10
            "
"twpain","7 June 2020","In my opinion this is one of the best war films. All of the characters performances were done very well and the plot is very emotional and entertaining. I loved Brad Pitts character as he added so much emotion to the film. Some may say the action scenes are unrealistic but they are really entertaining. Fury is a powerful WW2 film that captures the devastating affect of what wars like in an emotional movie making you think that your right there with the characters on their edge of your seat journey!","
            8/10
            "
"georgecoffeynewyorker","24 November 2014","I popped along to see Fury. It was quite interesting. The plot was slightly confusing. The descriptor of the movies was confusing. Bottomline, you'd have to have read up about World War 2 in the past. I would have been thought some of it, in school alrite. Anyways back to the film, the film surrounds Don(Pitt), Bible(LeBouf), Norman(Lerman) who was recently added to the group, Trini(Pena), Grady(Bernthal). As I understand, they go from Town to Town fighting and fighting. Literally that's the case. They encounter one town, whereby Norman and Don are at a house. And as Norman is so under stress and distressed. He plays the piano and a lovely piece. You can see the happiness in his smile. I found that heartwarming. Considering what he's been through etc., etc., Sadly ALL but one perish in the final town. The Tank fell victim to a mine. So with that, they were stuck. One cool thing about the movie thou was we got to see INSIDE a tank. It was so awesome. So overall not bad a movie.","
            8/10
            "
"orourkec-292-269155","9 November 2014","In life I've almost never been interested in trying world war movies. If I'm not interested in trying a world war movie, it doesn't ever mean that I don't think I'll like it. My bets to whether I'll like them are 50% chances. It's just that I prefer to watch a film genre which is my favorite and which therefore gives me excitement in advance before I go to see this movie for the first time at the cinema. If it's not my favorite genre then I don't have much excitement in advance before I go and see it and I don't always accept that. That's the way I personally work with my mind. Somewhat, for FURY, which is a WW II film, the feeling was different and by this I mean that I looked forward to see it. Now, how come? Maybe it was because there was Brad Pitt and because I heard from my father and brothers that he is a really good actor. Even if so (knowing myself) I still don't think I would have wanted to see a film with Brad Pitt if it is a movie genre I'm not interested in so that would be weird if that really was the reason why I felt excited to see FURY! Or maybe it is because I just naturally started developing tastes in trying different genres I don't watch much because of teenage maturity. Or maybe it is something else whatever it is! Anyways I'm glad to say that I liked FURY mostly because of the way it was acted! It wasn't just well acted just like this - it was staggeringly well acted and some of the acting there has gone beyond my expectations (sure as hell it did) and marked me tremendously, and that tremendous impact on me from the acting came mostly from Brad Pitt's character! It is the acting that made Brad Pitt's character feel like a particularly interesting and damn believable character and he really was in fact! Brad Pitt was truly at his best here (in his acting not his performance) playing a Sergeant that acts and behaves like a mean character but is like that not for the sake of being mean but is like that because he is affected from his past experiences with the war and tries to teach other people about the cold reality of war for their own good. His character was brutal and so unbearable and that's what made him an excellent, truly original character to me! In fact, Brad Pitt's character was just so brutal that I couldn't help but wonder at first if he actually was an unkind guy in the deep of himself but as his character continued to develop 'till the end of the movie it became obvious to me that he in fact is a kind man in the deep of himself. Even if it is a WW II motion picture, this motion picture also had a few funny moments. Ahhhhh, humor is really what puts me in such a good mood and warms my mood of excitement like a jack- oozy that warms down my body when I watch films and that's how I felt like when I witnessed a few funny moments in FURY. And the dialogs are smart and very well done too! Other great things: the movie is sensitively portrayed, the addition of the new, young and unexperienced recruit in Wardaddy's tank crew in the storyline, the new recruit's inexperience causing trouble to the crew in the face of danger, the depiction of the horrors of war are suitably raw, the cast is strong and the char battle scenes are suspenseful. However, the movie has a few flaws. Two of them are that while Brad Pitt makes his character act in an exceptionally good way, some of the other actors playing the principal characters of the movie fit too simply into their characters and should get a bit of complexity + the movie doesn't fully live up to its larger ambitions. Nonetheless, the movie's overall outstandingly well handed direction helps save itself My rating: 7.7/10","
            7/10
            "
"cox526","10 November 2014","I once served in an Armoured Regiment and found a tank claustrophobic, but the comradrie and team spirit second to none and so I found that to a degree in Fury - I was so fortunate not to go to war, but I would bet that it was very much as this film depicts, the closest I think you can get to what it must have felt like to come up against a German Tiger tank- There is a lot to admire about this film , yes there are some aspects that may not feel believable and some things that are cliché - but having seen it and been dead sceptical at first- I was shocked and still feel numb as it is the first time I have watched a war film of this genre and felt- Yes that is what would have happened; there was no sentiment for the Nazis and on reflection I imagine having fought through battles watching comrades die and the Nazis still not giving in that you would hate them and let them know it - The cast were magnificent, there wont be any Oscars as there are no niceties but each played their role convincingly Pitt plays a leader who wont give up and those that follow remind me of when I served - I would have followed my Tank Sergeant to certain death even if I knew deep down it may be the last time on earth and the remaining cast displayed exactly that ethos","
            8/10
            "
"FeastMode","25 June 2019","Good movie with awesome acting and good action sequences. Very good directing. Story was fairly straightforward (1 viewing)","
            7/10
            "
"Simply-Red","22 May 2016","I want to give this movie 10 stars, but there is something in the end that just takes that little bit off of perfect.Granted, I am a sucker for war action flicks and I do not know the technicalities that some could point out as unrealistic.I found myself saying ""Oh heck yea!"" out loud, but with the other ""H"" word several times. The battle scenes were great for me. I found myself even saying ""now THAT is worth dying for"" because just having that experience would be priceless. Makes me think about all of our combat warriors and what they go through...the excitement and mortal fear...everything.Like Wardaddy and his tank crew say in this flick ""Best Job I ever had"".This movie is grotequly violent...like war is for real. But it had my wife's undivided attention throughout and she has a tendency to fall asleep watching war flicks","
            8/10
            "
"paulclaassen","20 February 2022","Crucify me if you want for saying this, but I can't help but wonder whether there actually is a God when I watch war movies. The horrors of war are inhumane and I can't believe a god actually allowed this to happen to human beings.Ok, my religious views aside, the film disturbingly illustrates the horrors of war - and how one man would kill another without remorse simply because men in suits in offices told them to do so. Shocking! 'Fury' is brutal and realistic in that respect.Brad Pitt stars as Don Collier, a hardened sergeant with a soft heart when the situation calls for it. This is a war movie, so expect foul language (at least not nearly as bad as that disgusting 'Full Metal Jacket'!). Although Pitt is the lead character, Logan Lerman stole the show as Norman. He was fantastic! I sympathized with him every step of the way. He is my favourite character in the movie with the best character development.'Fury' is a different kind of war movie; this is a tank war film, and revolves mainly around tanks. Hollywood's version of the 2012 Russian film 'White Tiger', if you will. Much of the film is shot inside the tank, so some scenes do tend to be a bit claustrophobic. Nevertheless, 'Fury' is an exceptionally well made film with a great 30-minute finale. The film does have quite a long running time, but it is well worth it.It might not be for everyone, so choose your audience wisely. As for me, I enjoyed it, although there were plenty of very disturbing scenes.","
            6/10
            "
"jamesgg","1 December 2014","Any technical / military / tank specifics aside, which I'm not equipped to comment on, this was shaping up to be at least a very good, possibly great, movie.Right up to the point when the final battle began. I don't want to go into details so as not to spoil anything, but let's just say, it turns into basically a bad B-level-Rambo-like-action-flick, except with great acting, cinematography, etc, etc, yadda, yadda, yadda, but still - you'd have to be quite dumb to believe what's happening on the screen.All in all, a good watch, just close your eyes or squint hard once the final battle begins (you'll know), but if half the stuff mentioned in the trivia section is true (about actors pulling their teeth / self inflicting wounds, etc, to get into character more), then let me just say - the final result is not worth it. This one is not for the ages.Giving this an 8. I was inclined to give less for the whole bundle, but, to hell with it, some of the acting / directing in some scenes is so good it's worth it.","
            8/10
            "
"Islandoutfitter1","22 May 2017","Having read all of Stephen Ambrose, I recall one hedgerow story in which the Germans fought SO badly and lost so many soldiers that the Americans felt bad for them. The Germans walked right into an entrenched American force who mowed them down left and right with very little loss of American life. Stuff like this happens in war. Late in the war there would not have been ""crack"" German forces left to defend Germany. All these complaints about how badly the Germans fought are not that unrealistic. But, yes, there were a lot cliché scenes and characters in this movie.","
            7/10
            "
"Troy-Tempest","16 January 2015","If you don't know anything about the war, it was a great movie. However, where does Troy start? How about with the opening credits! According to them, Hitler didn't declare total war until April 1945, not in Feb 1943. Credit for showing the personalised detail of the tank, inside and out, where each crew stows gear etc differently from other crews. Well done there! However, on the inside there is a collection of medals that have been taken as trophies. Fair enough you'd think. Except there is a Mothers Cross as well! As if any mum would be walking around Germany in late '44 or'45 actually wearing her Mothers Cross! Even if by some chance there was such a mother, are we to believe Brad would strip it off the body of a (presumably) dead women as a trophy? From memory there was also an EK2 on ribbon in the tank, they weren't worn with the ribbon attached, so where did he find that Troy wonders? These are very simple things to research, blunders like this do not and should not happen. The deplorable scene with not one, but two German anti-tank guns failing to hit Shermans from 100 metres, maybe with school boys firing them but not with experienced artillery crews, those Shermans would have been toast. Then there is the scene where the Sherman comes into a town, without clearing the houses out with infantry first. What is stopping some of the sneaky Germans who are hiding up in the houses from blasting the Sherman with a Panzerfaust? Nothing! Except apparently, even though it's April 1945, and there were a gazillion made, well, only over six million, these guys didn't have any? So they attack the tank with a machine gun - d'uh! Then there is the atrocity when the 75mm anti-tank shell BOUNCES OFF the Sherman from 30 metres range! It would have gone straight through not bounced off. Now we get to the disgraceful Tiger tank scene. A Tiger could knock out a Sherman from well over 1100 metres away, so what does the dumbest Tiger commander in the Heer/Waffen-SS do? He misses with his first shot from 700 metres away, then proceeds to drive forward and engage five Shermans from way closer than he ever needed to do. While he does knock out four of the five, he ends up engaging Brad Pitt from FIVE METRES away! Naturally, dumbkopf lets Brad get behind him and gets knocked out. A travesty if ever there was one, he could have just stayed 800 metres away and knocked out all five Shermans. Oh, Troy forgot the pointless (and war crime indictable) exercise when Brad makes the new guy shoot a German prisoner in the back just to toughen him up. Now, the horrendous and totally ludicrous end scene. Fury hits a mine and blows off a track. Whilst being repaired, they become aware of 200-300 crack Waffen-SS men, armed with MG42's by the score, and Panzerfausts, marching and singing towards the disabled Fury. They're looking for trouble! Brad says he's staying, and then the others stay too for the final showdown. Did Troy mention the Waffen-SS had shouldered Panzerfausts? Brad has this ingenious plan to pass the Sherman off for a knocked out tank, while the five valiant US tankers hide inside. When the hundreds of Waffen-SS stroll into view, and a couple of them climb up onto Fury to check it out, when they open the (unlocked) hatches, they are quickly shot and then it begins! Did Troy mention they were carrying Panzerfausts? They start getting mown down left, right and centre by the Sherman's machine guns, not to mention the main gun taking out scores of evil Nazis who are just running around in a panic, instead of reacting like well-trained men who have years of Eastern Front experience. Literally a hundred must have been shot! FINALLY someone remembers they have some Panzerfausts! Someone brings over a BOX containing four of them, what the hell happened to all of the ones that were being carried only minutes earlier? From point blank range, one misses! And another! At last someone scores a hit, and all it does is kill one guy inside the tank! It would have TOTALLY destroyed it from 3 metres! Not Fury! On and on it goes with SS guys getting killed like flies, until Fury runs low on ammo. The commanding officer rallies his remaining SS troopers with a sterling speech, then walks in the opposite direction while his men charge off! He'd be leading from the front! Finally it's down to Brad and the new guy. Brad jumps out and starts hosing even more SS with the .50 cal on the outside of the tank. A sneaky SS sniper is crawling towards Fury, and fires...only to wing Brad! And he's only 30 metres away! He fires again...and only another flesh wound! He fires a third time...this one hurts! Brad slumps back into Fury, then a couple of stick grenades get lobbed through the still unlocked hatch, but these ones don't have the regular four second fuse, not for Brad! Brad has time to order the new guy out through the bottom hatch and as he's crawling away, they explode. Satisfied that everyone is dead, the SS come to order and start to march off. THEN one SS guy decides to look under Fury,and sees the new guy still alive. Now bear in mind he's just seen hundreds of his kameraden killed, so what does he do? Looks at him then walks off! WTF!?! The only good thing in the movie was that Brad was toting an StG44! No stars! 15 mins · Like","
            1/10
            "
"Stephen_BU","14 November 2014","I loved this movie for it's different portrayal of WWII from the view of the 2nd armored division. This was the first WWII movie I have seen were the majority of the action sequences take place from inside a tank. The action sequences were intense, and this movie is very dark and violent. The violence is pretty intense, but I feel that it is necessary to tell the story of how crappy (huge understatement) these young men had it in WWII. I very much enjoyed this film and will be purchasing it when it comes out on blu ray.SIDE NOTE: I was very surprised to see the amount of 2-3 star ratings that this movie had in it's review section towards the top. I feel that everyone is entitled to their own opinion, but if you are going to rip this movie, have a good reason. The only criticism I see from this movie is that it's cliché... I swear.. every other negative review on this site says that something's cliché... THAT'S Cliché!","
            8/10
            "
"gradyharp","31 January 2015","'Ideals are peaceful. History is violent.' David Ayer (Training Day, The Fast and the Furious, End of Watch, Harsh Times, S.W.A.T, Sabotage etc) wrote and directed this film that explores aspects of WW II – and all war, in fact. It is intensely brutal, unforgivingly bitter, and graphically assaulting – just like war. It is one of the better film s to capture the way war alters soldiers and the citizens of the country who are not involved. It is painful to watch: it is important to note.April, 1945. As the Allies make their final push in the European Theatre, a battle-hardened Army sergeant named Wardaddy Brad Pitt) commands a Sherman tank and his five-man crew – Bible Swan (Shia LaBeouf), Gordo Garcia (Michael Peña), Grady Travis (Jon Bernthal) and the very young 8 week in the Army typist Norman Ellison (Logan Lerman) on a deadly mission behind enemy lines. Outnumbered, out-gunned, and with a rookie soldier thrust into their platoon, Wardaddy and his men face overwhelming odds in their heroic attempts to strike at the heart of Nazi Germany. There are a few moments when battle is not active that are memorable – the episode where Wardaddy and Norman have lunch and more in the home of two frightened German women, the confrontation of Wardaddy with Norman bringing him into the realm of being a killing soldier, etc – but for the most part the film is constant fighting, grizzly unspeakably horrid, insane, sociopathic but true to war mentality fighting.The cast is excellent – if only the adopted varying accents would allow us to understand all the lines – and kudos to Brad Pitt, Logan Lerman, Michael Peña, Shia LaBeouf, Jon Bernthal, Jason Isaacs, Alicia von Rittberg, Anamaria Marina. The musical score by Steven Price is superb and the cinematography by Roman Vasyanov is incredibly realistic. The film is very long – just like prolonged battles in war – and the end result is a crushing question of why do we continue to participate in such wastes of lives.","
            10/10
            "
"searchanddestroy-1","22 October 2014","Blood, guts, tripes, death. Here are the key words to describe this absolute masterpiece. The true face of war. Far ahead before PRIVATE RYAN. And also a tank movie as were BEAST OF WAR, in 88, and STEEL LADY, back in the fifties. Brad Pitt is here so poignant, so terrific and Shaia Le Buf has never been so good in a supporting character. The 135 minutes are not so long for the audience. And above all, SS troops are not shown as jerks. SS were butchers, assassins, beasts, yes, yes, yes, but certainly NOT jerks. The behaviour of one of them, at the end, is surprising and why not unbelievable. But why not? One last thing, the final battle begins in broad daylight and ends at night...But, again, why not?","
            6/10
            "
"philip-554-602536","26 January 2015","Don't you hate it when friends say 'you must see this movie', but come out disappointed? In the case of Fury I should have realised that my friends have no clue about warfare, tank or otherwise.I won't go in to detail as there is no point repeating the criticism's, and to be honest I am writing this to bring down the IMDb rating a tad, it is far too high at the moment. Suffice to say Fury would not make my top 10 war movies list, and it beats me that it has a higher score than movies such as Cross of Iron. Well just my opinion of course! It's not all bad of course, but if you are looking for realism then I wouldn't bother, or watch it and turn away for the last 30 minutes.","
            8/10
            "
