"","movie_name","title","reviewer","review","date","ratings"
"2146","Interstellar","Masterpiece","e-jackson1985","Amongst the best movies of all time. The story, the acting, the script, the cinematography, the effects, the sound and the production as a whole is all absolute 10/10's.But what beats all of that is Hans Zimmers compositions. How he continues to churn out perfection to the senses is mindblowing.","8 May 2022","10/10"
"2147","Interstellar","7 years later","ravesch-83770","Sometimes I just need to see the start. Or end. Or a trailer. Or the music and theme from Hans Zimmer. Or the whole movie. Just to feel that thing, I only get from this movie. That the earth, space and time are something special, mystical. I never forget the first time I saw this movie, in an IMAX theatre in 2014. I was struck by it. Totally got me. And it stil does, 7 years later. This is the best movie ever made for me. Because of the feeling it gives me, no other movie can. So hard to get all of this emotion in only one movie. Brilliant.","29 October 2021","10/10"
"2148","Interstellar","A journey across the galaxy to save humanity","Tweekums","I judge a movie by how long it takes me to realize I need the bathroom, how long the movie can hold my interest and how convincing the events unfolding are. Well, I watched this movie all the way through with no bathroom breaks. My interest was grabbed from the start and held all the way through. Being old enough, and lucky enough to have watched the premiere of 2001 A Space Odyssey - and viewed it several times since - of course I made comparisons, and there were a few, but this movie tells an excellent stand alone story that is both riveting and believable. I'm not going to give away any secrets but anyone who watches the last five minutes or so without a lump in their throat and a tear in their eye, well you're a critic, you're not enjoying the movie because you're too busy looking for bloopers and faults. Were there bloopers and faults? The darn movie was so riveting if there were any I didn't notice them!","27 January 2016","9/10"
"2149","Interstellar","Excellent Movie","frank-ancestor-hunter","A team of explorers travel through a wormhole in an attempt to ensure humanity's survival.Going into this I had mixed feelings because some have praised it, others have panned it, and some say it is good with reservations. There were allegedly issues with he sound in theaters, and any number of other issues. Then, when we get to the Oscars, the film gets nominations in the technical fields but not in the top honors.This was wrong. Maybe this is not the best role from Matthew McConaughey or Anne Hathaway. Though, the fact that a ""Hathaway hater"" like myself enjoyed it should say something. And I think Jessica Chastain should have received a Best Supporting nomination. She easily outshines Laura Dern in ""Wild"".This may be the greatest ever film about physics.","6 April 2015","10/10"
"2150","Interstellar","Absolutely Brilliant","gavin6942","I hadn't seen this but movie and caught it on a flight back from the DR. 
One of my favorite movies of all time. I would give the first half of the movie an 11/10, just completely enjoyed it as a sci fi/ thriller(in the sense of so much always being on the line). I loved the acting and just yeah, a great movie and one you should go see if you never have","25 January 2015","9/10"
"2151","The Wizard of Oz","Perhaps the most well known and watched film in history?","AlsExGal","This film predates my birth by 19 years, so I've seen it as a child when it was an annual event on network TV, stretched out to hours in length, believably due to commercials and maybe not so believably today due to the network hosting and talking about the film a little during breaks.Today at age 55, when it shows up on Turner Classic Movies, even though I have in my possession the deluxe ""Wizard of Oz DVD Set and Museum in a Box"", I'll still stop and watch it from whatever point I catch it to the end. Having the advantage of having seen it at all ages I can truly say that it has enough fantasy and whimsy and spectacle to keep the interest of children without being inane so that adults cannot appreciate it too. I think in all of filmdom only Walt Disney in Walt's time with his animated features and Pixar in modern times have been able to strike that balance. Even ""Star Wars"" has lost a step or two in the 36 years since its release.Wizard of Oz has the universal themes of the value of friendship and family, of how many of us have strengths and virtues inside of us we'll never believe we have until tested, and how many powerful people are literally all hot air. ""Pay no attention to that man behind the curtain"" is practically a slogan of American politics as I am writing this in the year 2013. Then there is beautiful Judy Garland when her exterior still matched her voice, before the studio system chewed her up and literally spit her out. She was never more lovely than she is right here. You'd never believe Billie Burke as the good witch Glenda is 55 years old. You'd never believe that Margaret Hamilton as The Bad Witch is only 37. I remember seeing her on a daytime commercial in the 1960's as a child and thinking ""Isn't she dead yet?"" There is maybe one aspect of this film that is uniquely pre-WWII. The theme of the film - ""Never look for anything if you can't find it in your own backyard"" is a motto for the isolationist years between the wars that would be left behind in only a couple of years when it became apparent that the U.S. would have to confront the evil expansionist powers growing on both sides of the globe. It is perhaps a unique snapshot in time in that regard only. It also shows the best the studio system could produce in that fabled year of 1939 when it was at the height of its power.Forgive me for yammering on about a film that has been reviewed hundreds of times, but this one will always have a special place in my heart and my memory.","4 May 2013","10/10"
"2152","The Wizard of Oz","Still Has Its Magic","Snow Leopard","Judy Garland's portrayal of Dorothy, Dorothy's oddball Oz friends, ""Somewhere Over the Rainbow"", and the rest of this fine production of ""The Wizard of Oz"" have lost little of their magic over the years. While it has become oddly fashionable in recent years to deride this kind of classic, innocent fantasy, the movie itself has aged very well, and it is likely to retain an appreciative audience for some time to come.There's no doubt that part of the appeal of the story and the characters comes from them being such old friends to so many cinema fans, but there are also good reasons why they have endured for so long, and have been able to hold up even after becoming so familiar. Although Dorothy is not a particularly complex character, she represents an innocent but deep yearning that is easy to identify with. Likewise, the 'Oz' characters are bizarre enough to remain interesting, but there is a core of substance that again is easy to believe in. Who does not feel that he or she could use at least one of the things that Dorothy's friends want?The adaptation from the original story is done quite well, making fine choices for the characters and episodes that would work on film. The settings and visual effects may not impress the devotees of today's computer imagery, but in their time they certainly demonstrated a great deal of skill and planning, and even now, in their own way they are more believable than are most of the computer tricks that have become so overused.The popular story has also been used for a number of more recent adaptations, and some of them have had some good points of their own. But this Wizard remains by far the most wonderful of the versions of the classic tale.","27 September 2004","10/10"
"2153","The Wizard of Oz","Timeless classic still entertaining the masses as each new generation comes in.","hitchcockthelegend","Dorothy is a young girl living on a Kansas farm, during a tornado, she, along with her dog Toto, is swept up and plonked down in a magical and mysterious land known as Oz. Desperate to get back home and under threat from a wicked witch, she is advised to seek out a great wizard who should be able to help her get back home. As she sets off and on her way, she meets and befriends a wonderful array of characters whom also have something to ask of the fabled wizard. It's a journey that will prove to be both magical and fraught with danger.The Wizard Of Oz is a film that has been pored over and dissected from almost everyone involved in the wonderful world of film. One thing that strikes me every time I view it is that there not only is no place like home, there is also no film like The Wizard Of Oz, and really, when all is said and done, there is unlikely to be another film of its ilk to ever grace the silver screen. Upon multiple viewings only the most biased of film fan could say that it is a technically perfect picture, it clearly isn't, for at times it's a wee bit creaky and when scrutinised, some of the performances in the piece are far from being of an excellent standard. Crucially, though, any misgivings are quickly erased due to the utter wonder of it all, you see this is because the film has a beguiling ability to transport everybody who is watching it and slot them into OZ alongside Dorothy.The Wizard Of Oz appeals (and caters) to every demographic and pretty much any age group, we have adventure, the meeting of new friends, fears and trepidations, booming colour, songs to singalong with, and of course the total crux point of homely values. The Wizard Of Oz stands up well 80 years later because it taps into all the emotions available to the human being. Be it a young child spellbound on a first viewing, or an octogenarian couple of grandparents wistfully humming along to the tunes, it's a film that shouldn't be dissected looking for faults and hidden meanings, it's a film that should be loved and praised for the ode to fantastical whimsy that it so obviously is.The film of course will forever be associated with its darling star, Judy Garland. Viewing now, and knowing what a sad life she would eventually lead, The Wizard Of Oz is a fitting picture on which to remember what a magical and wonderful performer she was. Myself as a lump of waning middle aged machismo, has no shame in saying that as Judy sings Somewhere Over The Rainbow I melt and feel as though I'm being sent spinning into another world, that's the power of the piece, because as a sepia Kansas becomes the glorious colour of Oz, nothing else in my world matters, I'm in hook line and sinker.There are many interesting back stories to the picture, with books galore available to anyone interested. Some notes that might interest you being the original castings to be W.C. Fields, Shirley Temple and Deanna Durbin, munchkins running riot, drunken cast members, sadness and suicides, and grizzled old pros fighting hard not to let Garland steal the picture. Well it makes for a great read, for sure, but what remains to this day is one of the most beloved pictures to have ever been made, for once in the pantheon of great cinema we have a film that is termed a classic, that actually deserves to have that tag!One of the great things about the advent of technology is that it can benefit old classic movies to make them better, for now we can view remastered editions of The Wizard Of Oz and appreciate even more what a great job the makers did. Keep your eyes on Dorothy's Ruby Slippers during the film and see how they are the sparkling important character that they should be, or take in the brilliant work of the make up crew, the tiniest of rivets on The Tin Man a testament to the brilliant work that goes into bringing magic to our lives. Get the newest copy you can and then also see it on the biggest screen available to you because The Wizard Of Oz is a 10/10 movie. And then some.","26 December 2008","10/10"
"2154","The Wizard of Oz","Flawless","utgard14","The most difficult thing about reviewing The Wizard of Oz is finding something to say about it that doesn't begin with ""the best."" It's hard to argue that this isn't a strong contender for the greatest movie of all time. Navel-gazing dramas about the human condition are fine, and I know most critics' lists would give preference to those sorts of films, but this movie has a little bit of everything and is easily among the most perfect films ever made. It doesn't matter if you're a kid or a grown-up. The Wizard of Oz is a timeless classic that has appeal for every open-hearted person out there. It's full of iconic lines, songs, characters, and moments. It's had a cultural impact few films do. So many things from the film have made their way into our everyday lives and language. If I had to single out one thing about it I love more than the memorable characters played by an ideal cast, exuberant Arlen & Harburg songs, delightful story, and beautiful sets, costumes, and matte painting backdrops, it would be the vibrant and rich Technicolor. It's such a gorgeous looking movie. Funny, sentimental, sincere -- it's a masterpiece that I've been in love with since I was a little kid. I've never grown tired of it and I hope I never do.","29 November 2014","10/10"
"2155","The Wizard of Oz","My childhood favourite!","TheLittleSongbird","I am 16, and I still love this movie. I grew up watching this, Chitty Chitty Bang Bang and Meet Me in Saint Louis, and I never tire of them. Judy Garland is wonderful as Dorothy, bringing a sense of vulnerability and sadness to the role, making Over The Rainbow more poignant than it already was. Ray Bolger, Jack Haley and Bert Lahr are really entertaining as her three friends. Billie Burke as Glinda, and the Munchkins were great fun too. The wicked witch of the west scared the life out of me here and still does, and even Frank Morgan does 5 roles to great comical effect. The songs are just fabulous, and so is the cinematography and the stunning scenery. True, the film isn't completely faithful to the book, but why does it have to be? If I had one minor drawback, it would be the singing voice of the Lion, but apart from that, this movie is a must-see! 10/10. Bethany Cox","12 February 2009","10/10"
"2156","The Wizard of Oz","Finding Her Way Back Home -- To Our Hearts.","nycritic","I was born the same year the movie came out, but only caught up with it the other night, mainly because musicals are not my usual movie fare. So what's left to say after 500+ reviews. I was most impressed by the art and set direction. Too bad they didn't win Oscars. The sets were so imaginative and well done, from poppy fields to enchanted woods to yellow brick road. For once, MGM's habit of over-producing what's on screen really paid off with an appropriately lavish scale. The effects are simply breathtaking, but I can also detect the nightmarish visuals that go beyond the demonic Witch of the West. So I can see why kids would be both mesmerized and unsettled by the fantastic adventures.I also have to say that Garland was wonderful as Dorothy, though I've never been a particular fan. Plus, her captivating rendition of Rainbow deserves to top the all-time movie charts. All in all, I'm sorry it took me so long to catch up. It's really hard to believe that so many cooks (writers & directors) didn't spoil the outcome. Somehow, the sumptuous production with its sturdy moral all came together, and remains aptly a movie for the ages.","13 November 2005","10/10"
"2157","The Wizard of Oz","A Late-Comer","dougdoepke","I have a theory that this movie has probably been seen by more people than any other movie. The fact that it comes to us as children is probably the reason why. Other films like 'Gone With the Wind', 'Citizen Kane', 'The Godfather', 'Star Wars', have been seen by a lot of people but in each case I can imagine people that might not have seen them. In the case of 'The Wizard of Oz' it's hard to imagine anyone who might not have seen it at some point in their lives. Almost everyone you talk to has a memory of their first experience. The reason this movie remains the most beloved of Hollywood films even after six decades is because 'The Wizard of Oz' is unique among motion pictures in that it mirrors our longings and imaginations as children. The movie, in front of and behind the scenes, has become movie folklore. We love the legends about the rotating directors, from George Cukor to King Vidor to Victor Fleming. We know the legend of Buddy Ebsen who had to drop out due to an allergic reaction to the Tin Man makeup and Margaret Hamilton whose dress caught fire and nearly had her face burned off because of the copper-based make-up. We love stories about the problems on the set between personal feuds, sweltering costumes, partying munchkins and the costume designer who had to keep up with Judy Garland's developing bust line. There's even a spurious legend of a ghost on the set. All of these elements make 'The Wizard of Oz' a much bigger legend than it already it, but that's okay because this is the one movie that deserves to be over-hyped. It occupies such a large part of our memories that we want to make it more than it is, to just have one more reason to make it more than a movie, we want it to be a life experience.That experience is brought to us because we are intimately familiar with its story elements. The dreams that Dorothy sings about and the adventure that follows seem to mirror our yearnings as children. She imagines a bigger place where her problems don't linger and she is free to explore them. She imagines a place where there isn't any trouble and people actually listen to what she has to say. She sees the rainbow as her golden gate to a better place because in her drab Kansas world, the rainbow is the only source of color that she knows. She dreams of a bigger place and imagines a world where troubles melt like lemondrops. We can relate. How many of us as kids sat in our room or in our yards and played, imagining a place to go and characters to interact with, a colorful world bigger than our small, confined worlds. Oz is meant to represent the colorful palette of our imagination but for Dorothy it is also a place where she does some growing up. The three friends that she meets along the way, The Scarecrow, The Tin Man and The Lion are emblematic of the lessons of bravery, love and devotion and the ability to think for ourselves. The Wicked Witch of the West certainly represents the real dangers along the way. For Dorothy there is a matronly figure, Glinda the Good Witch who intends for Dorothy to discover for herself how to solve her problems, she knows that Dorothy must grow up along the way. In a way, she seems to represent the parent that Dorothy doesn't have back in Kansas. Her aunt and uncle love her but this was a movie made during the depression and we imagine the climate that they live in, where work means keeping the farm. No work = no farm = no home.For 1939, Dorothy was the perfect character for young girls. She echoes many of the small town country girls who, in the midst of the depression, packed their suitcases and ran to Hollywood seeking fame and fortune in the movies. For them this film is a cautionary tale that they'd be better off if they just stayed home. Judy Garland was perfect in the role, 17 at the time, but with wide-eyes and a beautiful, open face she carries that sense of wonderment of a child. Like most of us as children, her only true companion is a dog named Toto and the most frightening moment in the film is when she is nearly robbed of her best friend. When she sings 'Over the Rainbow' we know that it's to escape an unhappy childhood (she has apparently lost her parents) and for Garland we identify. She began in show business as a kiddie act with her sisters and began her long movie career when she was only 13. She was already a familiar face from 'Love Finds Andy Hardy' and by the time of 'Oz' she was already under contract to MGM. That she was familiar to audiences helped her in the role. That familiarity works well with her ability to project the vulnerability and melancholy that the character has to have. We have to believe that she will become frightened and that her life will be in danger because if she doesn't that we sense that the character can work her way out of the situation herself and our interest wanes.If movies are a time capsule than 'The Wizard of Oz' wonderfully captures a brief moment of happiness in Garland's life. We know of her problems with studio execs that put her through an exhausting schedule and used drugs to get her going in the morning then put her to sleep at night. We know the legends of her mental and physical problems that dogged her most of her life but 'The Wizard of Oz' sees her at a moment in her life when it all seemed perfect, just as her star was rising and before her problems really began. There's poignancy in that, and that's why I think that the casting of Shirley Temple in the role would have been a mistake. By 1939, Temple was the biggest star in the world her presence in the film would have been too much, she would have stood out and we would only seen Shirley Temple, not Dorothy Gale.Garland's presence allows the story a certain credibility. I have tried to imagine that famous dance down the Yellow Brick Road with a 4 foot child and it just doesn't fit.If Garland gives the film its center than I think the production design, awe-inspiring in 1939, is the perfect backdrop. In these early musicals filmed on a soundstage it isn't hard to spot where the soundstage ends. Some have seen that as a flaw but I think it adds to the dreamlike quality of the film. The matte paintings behind the sets add to the storybook quality. The fact that we're in a dream makes it okay that the special effects look a little hasty. That was the genius of the screenplay, that and to establish the Oz characters as characters that Dorothy meets in Kansas. In our dreams we often see people and events that have recently occurred in our lives, but this is the first time I've ever seen it expressed in a movie. In particular is the notion that Professor Marvel keeps showing up as various characters in the dream.What generosity the filmmakers had. What ingenuity to create this entire world that is colorful and beautiful and scary. What depth of character they created. What messages they send. This is a movie constructed with loving care. We're told that those who worked on the film just thought of this as just another movie, but when I watch the film I find that hard to believe. Certainly from the screenwriters. I wonder if they saw how brilliantly they were tapping our frustrations and our excitement, our dreams, our need and our sense of wonderment. I wonder if they knew the impact of what they were working on, that the lovely sentiments that they created would still resonate 60 years later. I wonder if they knew that their heart's desires weren't that far from our own.","17 November 2013","10/10"
"2158","The Wizard of Oz","A fantasy rooted in the landscape of your childhood.","The_Film_Cricket","The Wizard of Oz is a long time favorite of mine. One I used to watch every Easter with my family. It is a delightful classic film.This film I believe most all movie watchers have seen and have drawn their own conclusions as to whether or not they like the film.I know of hard-core blood and gore fans that enjoys The Wizard of Oz due to it's darker tones (witches, wizards and evil flying monkeys). And there are others that I know of that prefer a more ""wholesome"" style to their films which include this movie. Really this film brings together people who are basically different from each other - from hard-cores all the way to wholesome - not many movies have this capability.10/10","30 May 2004","10/10"
"2159","The Wizard of Oz","Fantasy Classic","Rainey-Dawn","Where to begin? MGM's elaborate adaptation of L. Frank Baum's 1900 fantasy classic THE WONDERFUL WIZARD OF OZ not only became an institution among itself (and practically defined the concept of modern popular culture), but is reported to be the most viewed film ever made. A sharp screenplay effectively condenses the novel's text into a workable film, and director Victor Fleming (along with countless other behind-the-scenes technicians) craft a visually stimulating fantasy world that surpasses the expectations of even the most imaginative viewers. Brimming with stunning visual effects (the film's fierce tornado is an FX feat that has yet to be surpassed by CGI), witty dialogue, and eye-popping Technicolor, THE WIZARD OF OZ truly lives up to it's reputation as a once-in-a-lifetime film where every element comes together flawlessly.The cast could not be improved upon. The quivery-voiced, solemn-faced Judy Garland will always be Dorothy, the little lost farm girl on the road to Oz, clutching her beloved Toto (impressively portrayed himself by the female canine performer Terry, the terrier). It seems inconceivable that MGM had originally wished to cast Shirley Temple in the role, as Temple's doe-eyed, cutesy-voiced shtick would have been a catastrophic ill-fit for the tone of this picture. Conversely, Garland is perhaps the screen's quintessential woman/child; always seemingly just one step away from reaching full emotional maturity. It is her sadness that transfixes viewers to the screen, the exact same quality that made the film's most memorable Harold Arlen/E. Y. Harburg number ""Over the Rainbow"" into one of the most exquisite marriages between artist and song ever to be recorded.The remainder of the cast is similarly exceptional, many of whom perform perfectly even under the most debilitating make-up and costumes. Frank Morgan is marvelously versatile in no less than five roles, the insanely energetic Bert Lahr mugs brilliantly, the handsome Jack Haley swoons sweetly, Billie Burke lends the film an ornate ethereality, and Ray Bolger's gravity-defying physical presence nearly steals the entire picture on several occasions. Perhaps most notable is former schoolteacher Margaret Hamilton's transformation into the wickedest of wicked witches, which certainly remains among the vilest and most terrifying portrayals of full-throttle evil ever to be seen. No matter how it is analyzed, scrutinized, or satirized, the 1939 production of THE WIZARD OF OZ is a top-notch example of how to turn a great story into a fabulous, milestone of a film.","23 June 2014","10/10"
"2160","The Wizard of Oz","A true cinematic milestone","robb_772","People talk about The Wizard of Oz as a backdrop to their lives; and how true that is. I just saw it again, DVD, for the first time in--gosh!--20 years. There was a little art house in Lansing Michigan USA that ran it back then, on the popular premise that there's nothing like TWoO on ""the big screen."" That's the last time I'd seen it, 'til today.I guess the part that ""gets"" me about the movie is how the writers made it pretty plain that the Scarecrow, Tin Man, and Cowardly Lion really already had what they thought they were missing; that their respective problems were in misapprehending their own complete natures. That's a powerful statement for many of us. I found myself most touched in scenes where the Scarecrow was showing wisdom, the Tin Man feeling deeply (""...when I think of Dorothy in that awful place...""), and the Lion...well, maybe accomplishing this effect was harder in his case...what *is* true courage?Anyway, if you're reading this here, you must be a movie weenie, and you've no doubt already seen the movie, so I'm not going to recite the usual ""go see this movie"" mantra.I was just very touching to see this movie again, at this phase in my life.I will mention a few more things about how I now see this movie as a ""growed up"" (I'm almost 50): It's interesting how you can see the production values of the time; the lot sets and special effects and so forth. This movie is a powerful example of how a good story overcomes limited means in other areas.People who look back with disdain on the low-tech chintz of old movies can see in TWoO the magic ingredient; narrative solidity. And I'm not a pollyanna about this: I'm sure the underlying reality behind its making is rife with horror stories of expert disagreement, rewrites, discarding, jerryrigging, and the rest of it. But in the end, something like narrative love won out; and that's the important thing.Oh: And having Harold Arlen write the music was good luck indeed. And orchestrations which cleverly appropriated very tasty new ideas in composition (polymodalism, non-standard phrasings, etc.) didn't hurt, either!Geez, this movie is such a little universe....I'd better stop here.","7 May 2006","10/10"
"2161","The Wizard of Oz","Perhaps the most well known and watched film in history?","AlsExGal","This film predates my birth by 19 years, so I've seen it as a child when it was an annual event on network TV, stretched out to hours in length, believably due to commercials and maybe not so believably today due to the network hosting and talking about the film a little during breaks.Today at age 55, when it shows up on Turner Classic Movies, even though I have in my possession the deluxe ""Wizard of Oz DVD Set and Museum in a Box"", I'll still stop and watch it from whatever point I catch it to the end. Having the advantage of having seen it at all ages I can truly say that it has enough fantasy and whimsy and spectacle to keep the interest of children without being inane so that adults cannot appreciate it too. I think in all of filmdom only Walt Disney in Walt's time with his animated features and Pixar in modern times have been able to strike that balance. Even ""Star Wars"" has lost a step or two in the 36 years since its release.Wizard of Oz has the universal themes of the value of friendship and family, of how many of us have strengths and virtues inside of us we'll never believe we have until tested, and how many powerful people are literally all hot air. ""Pay no attention to that man behind the curtain"" is practically a slogan of American politics as I am writing this in the year 2013. Then there is beautiful Judy Garland when her exterior still matched her voice, before the studio system chewed her up and literally spit her out. She was never more lovely than she is right here. You'd never believe Billie Burke as the good witch Glenda is 55 years old. You'd never believe that Margaret Hamilton as The Bad Witch is only 37. I remember seeing her on a daytime commercial in the 1960's as a child and thinking ""Isn't she dead yet?"" There is maybe one aspect of this film that is uniquely pre-WWII. The theme of the film - ""Never look for anything if you can't find it in your own backyard"" is a motto for the isolationist years between the wars that would be left behind in only a couple of years when it became apparent that the U.S. would have to confront the evil expansionist powers growing on both sides of the globe. It is perhaps a unique snapshot in time in that regard only. It also shows the best the studio system could produce in that fabled year of 1939 when it was at the height of its power.Forgive me for yammering on about a film that has been reviewed hundreds of times, but this one will always have a special place in my heart and my memory.","4 May 2013","10/10"
"2162","The Wizard of Oz","Still Has Its Magic","Snow Leopard","Judy Garland's portrayal of Dorothy, Dorothy's oddball Oz friends, ""Somewhere Over the Rainbow"", and the rest of this fine production of ""The Wizard of Oz"" have lost little of their magic over the years. While it has become oddly fashionable in recent years to deride this kind of classic, innocent fantasy, the movie itself has aged very well, and it is likely to retain an appreciative audience for some time to come.There's no doubt that part of the appeal of the story and the characters comes from them being such old friends to so many cinema fans, but there are also good reasons why they have endured for so long, and have been able to hold up even after becoming so familiar. Although Dorothy is not a particularly complex character, she represents an innocent but deep yearning that is easy to identify with. Likewise, the 'Oz' characters are bizarre enough to remain interesting, but there is a core of substance that again is easy to believe in. Who does not feel that he or she could use at least one of the things that Dorothy's friends want?The adaptation from the original story is done quite well, making fine choices for the characters and episodes that would work on film. The settings and visual effects may not impress the devotees of today's computer imagery, but in their time they certainly demonstrated a great deal of skill and planning, and even now, in their own way they are more believable than are most of the computer tricks that have become so overused.The popular story has also been used for a number of more recent adaptations, and some of them have had some good points of their own. But this Wizard remains by far the most wonderful of the versions of the classic tale.","27 September 2004","10/10"
"2163","The Wizard of Oz","Timeless classic still entertaining the masses as each new generation comes in.","hitchcockthelegend","Dorothy is a young girl living on a Kansas farm, during a tornado, she, along with her dog Toto, is swept up and plonked down in a magical and mysterious land known as Oz. Desperate to get back home and under threat from a wicked witch, she is advised to seek out a great wizard who should be able to help her get back home. As she sets off and on her way, she meets and befriends a wonderful array of characters whom also have something to ask of the fabled wizard. It's a journey that will prove to be both magical and fraught with danger.The Wizard Of Oz is a film that has been pored over and dissected from almost everyone involved in the wonderful world of film. One thing that strikes me every time I view it is that there not only is no place like home, there is also no film like The Wizard Of Oz, and really, when all is said and done, there is unlikely to be another film of its ilk to ever grace the silver screen. Upon multiple viewings only the most biased of film fan could say that it is a technically perfect picture, it clearly isn't, for at times it's a wee bit creaky and when scrutinised, some of the performances in the piece are far from being of an excellent standard. Crucially, though, any misgivings are quickly erased due to the utter wonder of it all, you see this is because the film has a beguiling ability to transport everybody who is watching it and slot them into OZ alongside Dorothy.The Wizard Of Oz appeals (and caters) to every demographic and pretty much any age group, we have adventure, the meeting of new friends, fears and trepidations, booming colour, songs to singalong with, and of course the total crux point of homely values. The Wizard Of Oz stands up well 80 years later because it taps into all the emotions available to the human being. Be it a young child spellbound on a first viewing, or an octogenarian couple of grandparents wistfully humming along to the tunes, it's a film that shouldn't be dissected looking for faults and hidden meanings, it's a film that should be loved and praised for the ode to fantastical whimsy that it so obviously is.The film of course will forever be associated with its darling star, Judy Garland. Viewing now, and knowing what a sad life she would eventually lead, The Wizard Of Oz is a fitting picture on which to remember what a magical and wonderful performer she was. Myself as a lump of waning middle aged machismo, has no shame in saying that as Judy sings Somewhere Over The Rainbow I melt and feel as though I'm being sent spinning into another world, that's the power of the piece, because as a sepia Kansas becomes the glorious colour of Oz, nothing else in my world matters, I'm in hook line and sinker.There are many interesting back stories to the picture, with books galore available to anyone interested. Some notes that might interest you being the original castings to be W.C. Fields, Shirley Temple and Deanna Durbin, munchkins running riot, drunken cast members, sadness and suicides, and grizzled old pros fighting hard not to let Garland steal the picture. Well it makes for a great read, for sure, but what remains to this day is one of the most beloved pictures to have ever been made, for once in the pantheon of great cinema we have a film that is termed a classic, that actually deserves to have that tag!One of the great things about the advent of technology is that it can benefit old classic movies to make them better, for now we can view remastered editions of The Wizard Of Oz and appreciate even more what a great job the makers did. Keep your eyes on Dorothy's Ruby Slippers during the film and see how they are the sparkling important character that they should be, or take in the brilliant work of the make up crew, the tiniest of rivets on The Tin Man a testament to the brilliant work that goes into bringing magic to our lives. Get the newest copy you can and then also see it on the biggest screen available to you because The Wizard Of Oz is a 10/10 movie. And then some.","26 December 2008","10/10"
"2164","The Wizard of Oz","Flawless","utgard14","The most difficult thing about reviewing The Wizard of Oz is finding something to say about it that doesn't begin with ""the best."" It's hard to argue that this isn't a strong contender for the greatest movie of all time. Navel-gazing dramas about the human condition are fine, and I know most critics' lists would give preference to those sorts of films, but this movie has a little bit of everything and is easily among the most perfect films ever made. It doesn't matter if you're a kid or a grown-up. The Wizard of Oz is a timeless classic that has appeal for every open-hearted person out there. It's full of iconic lines, songs, characters, and moments. It's had a cultural impact few films do. So many things from the film have made their way into our everyday lives and language. If I had to single out one thing about it I love more than the memorable characters played by an ideal cast, exuberant Arlen & Harburg songs, delightful story, and beautiful sets, costumes, and matte painting backdrops, it would be the vibrant and rich Technicolor. It's such a gorgeous looking movie. Funny, sentimental, sincere -- it's a masterpiece that I've been in love with since I was a little kid. I've never grown tired of it and I hope I never do.","29 November 2014","10/10"
"2165","The Wizard of Oz","My childhood favourite!","TheLittleSongbird","I am 16, and I still love this movie. I grew up watching this, Chitty Chitty Bang Bang and Meet Me in Saint Louis, and I never tire of them. Judy Garland is wonderful as Dorothy, bringing a sense of vulnerability and sadness to the role, making Over The Rainbow more poignant than it already was. Ray Bolger, Jack Haley and Bert Lahr are really entertaining as her three friends. Billie Burke as Glinda, and the Munchkins were great fun too. The wicked witch of the west scared the life out of me here and still does, and even Frank Morgan does 5 roles to great comical effect. The songs are just fabulous, and so is the cinematography and the stunning scenery. True, the film isn't completely faithful to the book, but why does it have to be? If I had one minor drawback, it would be the singing voice of the Lion, but apart from that, this movie is a must-see! 10/10. Bethany Cox","12 February 2009","10/10"
"2166","The Wizard of Oz","Finding Her Way Back Home -- To Our Hearts.","nycritic","I was born the same year the movie came out, but only caught up with it the other night, mainly because musicals are not my usual movie fare. So what's left to say after 500+ reviews. I was most impressed by the art and set direction. Too bad they didn't win Oscars. The sets were so imaginative and well done, from poppy fields to enchanted woods to yellow brick road. For once, MGM's habit of over-producing what's on screen really paid off with an appropriately lavish scale. The effects are simply breathtaking, but I can also detect the nightmarish visuals that go beyond the demonic Witch of the West. So I can see why kids would be both mesmerized and unsettled by the fantastic adventures.I also have to say that Garland was wonderful as Dorothy, though I've never been a particular fan. Plus, her captivating rendition of Rainbow deserves to top the all-time movie charts. All in all, I'm sorry it took me so long to catch up. It's really hard to believe that so many cooks (writers & directors) didn't spoil the outcome. Somehow, the sumptuous production with its sturdy moral all came together, and remains aptly a movie for the ages.","13 November 2005","10/10"
